   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      库伦,         -,     10:05,         -,         -,         -,         -,               -,              -
  2,    三家子,     10:20,     10:22,      02分,        15,         0,       0/-,           0/0/0,            -/-
  3,    大青沟,     10:45,     10:47,      02分,        40,         0,       3/-,        37/39/42,            -/-
  4,    甘旗卡,     11:13,     11:33,      20分,        68,         0,       4/-,        38/40/43,            -/-
  5,    木里图,     12:17,     12:21,      04分,       132,         0,     8.5/-,      42.5/45/48,            -/-
  6,      通辽,     12:40,     12:58,      18分,       155,         0,    10.5/-,      44.5/47/51,            -/-
  7,    昆都庙,     13:17,     13:19,      02分,       192,         0,       0/-,           0/0/0,            -/-
  8,    双泡子,     13:26,     13:28,      02分,       201,         0,       0/-,           0/0/0,            -/-
  9,    舍伯吐,     14:01,     14:03,      02分,       236,         0,       0/-,           0/0/0,            -/-
 10,    毛告吐,     14:43,     14:46,      03分,       278,         0,       0/-,           0/0/0,            -/-
 11,    扎鲁特,     15:30,     15:33,      03分,       325,         0,    21.5/-,      55.5/58/63,            -/-
 12,    布敦化,     16:08,     16:11,      03分,       363,         0,       0/-,           0/0/0,            -/-
 13,  白音胡硕,     16:20,     16:23,      03分,       375,         0,    24.5/-,      58.5/61/66,            -/-
 14,  吐列毛杜,     17:43,     17:45,      02分,       458,         0,    30.5/-,      65.5/68/74,            -/-
 15,  西哲里木,     18:08,     18:10,      02分,       483,         0,    31.5/-,      68.5/72/78,            -/-
 16,  哈日努拉,     18:54,     18:56,      02分,       529,         0,       0/-,           0/0/0,            -/-
 17,    珠斯花,     19:34,     19:38,      04分,       569,         0,       0/-,           0/0/0,            -/-
 18,  霍林郭勒,     19:45,     19:45,      00分,       580,         0,      37/-,        79/83/90,            -/-
