   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      北京,         -,     11:54,         -,         -,         -,         -,               -,              -
  2,    廊坊北,     12:45,     12:47,      02分,        51,         0,    10.5/-,      56.5/59/64,            -/-
  3,      杨村,     13:09,     13:11,      02分,        75,         0,    14.5/-,      60.5/63/69,            -/-
  4,    天津西,     13:39,     13:42,      03分,       105,         0,    20.5/-,      66.5/70/76,            -/-
  5,      静海,     14:09,     14:11,      02分,       135,         0,    26.5/-,      72.5/76/82,            -/-
  6,      青县,     14:37,     14:39,      02分,       163,         0,    32.5/-,      78.5/82/89,            -/-
  7,      沧州,     14:59,     15:06,      07分,       185,         0,    36.5/-,      82.5/86/94,            -/-
  8,      泊头,     15:30,     15:33,      03分,       216,         0,    40.5/-,      86.5/90/98,            -/-
  9,      东光,     15:47,     15:51,      04分,       233,         0,    44.5/-,     90.5/94/103,            -/-
 10,      吴桥,     16:15,     16:18,      03分,       261,         0,    45.5/-,     91.5/95/104,            -/-
 11,      济南,     18:19,     18:26,      07分,       385,         0,      63/-,     120/125/136,            -/-
 12,      泰山,     19:18,     19:21,      03分,       444,         0,       0/-,           0/0/0,            -/-
 13,      磁窑,     19:47,     19:50,      03分,       473,         0,      72/-,     135/141/153,            -/-
 14,      兖州,     20:25,     20:28,      03分,       511,         0,      80/-,     147/153/166,            -/-
 15,      邹城,     20:43,     20:45,      02分,       529,         0,      82/-,     152/158/172,            -/-
 16,      滕州,     21:11,     21:14,      03分,       557,         0,      86/-,     159/166/180,            -/-
 17,    枣庄西,     21:36,     21:39,      03分,       582,         0,      90/-,     166/173/188,            -/-
 18,      徐州,     22:47,     22:57,      10分,       653,         0,      93/-,     172/179/195,            -/-
 19,      宿州,     23:44,     23:47,      03分,       710,         0,     101/-,     186/194/210,            -/-
 20,      蚌埠,     00:46,     00:58,      12分,       772,         0,     109/-,     200/208/226,            -/-
 21,    滁州北,     02:16,     02:19,      03分,       862,         0,   124.5/-,   227.5/237/257,            -/-
 22,      南京,     03:03,     03:09,      06分,       909,         0,   130.5/-,   236.5/246/267,            -/-
 23,      镇江,     03:49,     04:05,      16分,       955,         0,   134.5/-,   243.5/253/275,            -/-
 24,      常州,     04:50,     04:53,      03分,      1016,         0,   138.5/-,   250.5/261/283,            -/-
 25,      无锡,     05:20,     05:23,      03分,      1046,         0,   143.5/-,   260.5/271/294,            -/-
 26,      苏州,     05:51,     05:55,      04分,      1077,         0,   148.5/-,   268.5/279/303,            -/-
 27,      昆山,     06:19,     06:37,      18分,      1105,         0,   152.5/-,   275.5/286/311,            -/-
 28,      上海,     07:19,     07:19,      00分,      1165,         0,   156.5/-,   283.5/295/320,            -/-
