   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      临汾,         -,     18:40,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      洪洞,     18:59,     19:02,       3分,        19,        23,       7/-,        53/58/61,         78/84
  3,      霍州,     19:40,     19:43,       3分,        60,        65,    10.5/-,  56.5/61.5/64.5,     85.5/91.5
  4,      灵石,     20:19,     20:22,       3分,        99,       108,    14.5/-,  60.5/65.5/68.5,    94.5/100.5
  5,      介休,     20:53,     20:57,       4分,       133,       135,    18.5/-,  64.5/69.5/72.5,    99.5/105.5
  6,      平遥,     21:18,     21:22,       4分,       158,       166,    21.5/-,  67.5/72.5/75.5,   105.5/111.5
  7,      祁县,     21:38,     21:40,       2分,       178,       188,    25.5/-,  71.5/76.5/79.5,   110.5/116.5
  8,      太谷,     21:59,     22:01,       2分,       199,       211,    29.5/-,  75.5/80.5/83.5,   115.5/121.5
  9,      榆次,     22:29,     22:33,       4分,       229,       247,    35.5/-,  81.5/86.5/89.5,   124.5/130.5
 10,      太原,     22:58,     23:08,      10分,       258,       274,    36.5/-,  82.5/87.5/90.5,   127.5/133.5
 11,    太原东,     23:14,     23:16,       2分,       274,       277,    36.5/-,  82.5/87.5/90.5,   127.5/133.5
 12,      忻州,     00:22,     00:25,       3分,       342,       362,    47.5/-, 93.5/98.5/101.5,   146.5/152.5
 13,      原平,     00:57,     01:03,       6分,       377,       398,    48.5/-, 94.5/99.5/102.5,   149.5/155.5
 14,      宁武,     02:06,     02:10,       4分,       446,       463,      61/-,     115/118/122,       178/186
 15,      朔州,     02:40,     02:47,       7分,       480,       500,      63/-,     120/123/127,       188/195
 16,      岱岳,     03:18,     03:21,       3分,       518,       544,      66/-,     124/129/133,       196/205
 17,      怀仁,     03:52,     03:55,       3分,       552,       587,      72/-,     135/139/145,       213/222
 18,      大同,     04:39,     05:13,      34分,       599,       629,      75/-,     141/145/150,       222/233
 19,      丰镇,     05:50,     05:57,       7分,       670,       674,      82/-,     152/157/163,       240/252
 20,    集宁南,     07:02,     07:08,       6分,       742,       756,      90/-,     166/172/178,       262/273
 21,    卓资东,     07:40,     07:42,       2分,       780,       810,      93/-,     172/178/184,       273/285
 22,呼和浩特东,     09:04,     09:37,      33分,       864,       906,     105/-,     193/201/207,       310/323
 23,    萨拉齐,     11:06,     11:08,       2分,       986,      1019,   113.5/-,207.5/215.5/222.5,   333.5/348.5
 24,    包头东,     11:40,     11:43,       3分,      1020,      1063,   121.5/-,221.5/229.5/238.5,   355.5/371.5
 25,      包头,     12:00,         -,          ,      1040,      1079,   121.5/-,221.5/229.5/238.5,   355.5/371.5
