   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      漠河,         -,     23:35,         -,         -,         -,         -,               -,              -
  2,      图强,     23:58,     00:04,      06分,        23,         0,       0/-,           0/0/0,            0/0
  3,    阿木尔,     00:28,     00:33,      05分,     -1387,         0,       9/-,        55/58/63,        84.5/96
  4,      盘古,     01:32,     01:53,      21分,     -1323,         0,       0/-,           0/0/0,            0/0
  5,      塔河,     03:40,     03:53,      13分,     -1195,         0,    29.5/-,      75.5/79/86,      115.5/131
  6,      翠岗,     04:22,     04:29,      07分,     -1153,         0,       0/-,           0/0/0,            0/0
  7,      碧州,     04:41,     04:45,      04分,     -1134,         0,       0/-,           0/0/0,            0/0
  8,    大乌苏,     05:01,     05:49,      48分,     -1114,         0,       0/-,           0/0/0,            0/0
  9,      新林,     06:02,     06:04,      02分,     -1053,         0,    38.5/-,      84.5/88/96,      130.5/147
 10,      林海,     06:15,     06:17,      02分,     -1040,         0,    40.5/-,      86.5/90/98,      134.5/152
 11,      塔源,     06:32,     06:34,      02分,     -1023,         0,       0/-,           0/0/0,            0/0
 12,    太阳沟,     06:48,     06:51,      03分,     -1007,         0,       0/-,           0/0/0,            0/0
 13,      新天,     07:07,     07:13,      06分,      -988,         0,       0/-,           0/0/0,            0/0
 14,      劲松,     07:28,     07:38,      10分,      -967,         0,       0/-,           0/0/0,            0/0
 15,    大扬气,     07:46,     07:49,      03分,      -949,         0,       0/-,           0/0/0,            0/0
 16,      古源,     08:00,     08:02,      02分,      -935,         0,       0/-,           0/0/0,            0/0
 17,    小扬气,     08:15,     08:21,      06分,      -920,         0,    54.5/-,   102.5/107/116,      158.5/179
 18,      翠峰,     08:40,     08:42,      02分,      -895,         0,       0/-,           0/0/0,            0/0
 19,    松树林,     08:57,     09:03,      06分,      -878,         0,       0/-,           0/0/0,            0/0
 20,  加格达奇,     09:20,     09:34,      14分,      -855,         0,      61/-,     115/120/130,        178/201
 21,  讷尔克气,     09:59,     10:02,      03分,      -816,         0,       0/-,           0/0/0,            0/0
 22,  乌鲁布铁,     10:26,     10:28,      02分,      -789,         0,       0/-,           0/0/0,            0/0
 23,    大杨树,     10:48,     10:51,      03分,      -767,         0,      69/-,     130/135/147,        205/231
 24,    达拉滨,     11:07,     11:10,      03分,      -748,         0,       0/-,           0/0/0,            0/0
 25,    哈力图,     11:47,     11:58,      11分,      -708,         0,       0/-,           0/0/0,            0/0
 26,      嫩江,     12:19,     12:25,      06分,      -676,         0,      80/-,     147/153/166,        232/262
 27,    新高峰,     12:38,     12:48,      10分,      -657,         0,       0/-,           0/0/0,            0/0
 28,      鹤山,     12:57,     13:31,      34分,      -638,         0,       0/-,           0/0/0,            0/0
 29,      九三,     13:45,     13:51,      06分,      -590,         0,      82/-,     152/158/172,        240/271
 30,    伊拉哈,     14:00,     14:17,      17分,      -575,         0,      86/-,     159/166/180,        251/283
 31,      老莱,     14:35,     14:37,      02分,      -540,         0,      86/-,     159/166/180,        251/283
 32,      讷河,     14:55,     15:00,      05分,      -520,         0,      90/-,     166/173/188,        262/296
 33,      八方,     15:09,     15:11,      02分,      -506,         0,       0/-,           0/0/0,            0/0
 34,    六合镇,     15:21,     15:23,      02分,      -494,         0,      90/-,     166/173/188,        262/296
 35,      光明,     15:32,     15:34,      02分,      -483,         0,       0/-,           0/0/0,            0/0
 36,      拉哈,     15:42,     15:50,      08分,      -473,         0,      93/-,     172/179/195,        273/308
 37,      团结,     16:00,     16:13,      13分,      -455,         0,      93/-,     172/179/195,        273/308
 38,    青水山,     16:21,     16:41,      20分,      -434,         0,       0/-,           0/0/0,            0/0
 39,    二道湾,     16:49,     16:59,      10分,      -406,         0,      98/-,     180/187/204,        287/324
 40,      富裕,     18:12,     18:15,      03分,      -323,         0,      98/-,     180/187/204,        287/324
 41,      中和,     18:31,     18:32,      01分,      -304,         0,      98/-,     180/187/204,        287/324
 42,  齐齐哈尔,     19:26,     19:50,      24分,      -249,         0,     105/-,     193/201/218,        310/350
 43,      大兴,     20:31,     20:33,      02分,      -184,         0,     109/-,     200/208/226,        321/362
 44,      江桥,     20:50,     20:52,      02分,      -165,         0,     109/-,     200/208/226,        321/362
 45,      泰来,     21:40,     21:42,      02分,      -115,         0,   118.5/-,   215.5/224/244,      343.5/387
 46,      镇赉,     22:25,     22:28,      03分,       -70,         0,   121.5/-,   221.5/230/250,      355.5/401
 47,      白城,     22:58,     23:18,      20分,       -37,         0,   124.5/-,   227.5/237/257,      364.5/411
 48,      双辽,     02:19,     02:22,      03分,     -1276,         0,   148.5/-,   268.5/279/303,      430.5/485
 49,      四平,     03:32,     03:38,      06分,     -1203,         0,   156.5/-,   283.5/295/320,      455.5/513
 50,      铁岭,     05:04,     05:07,      03分,     -1111,         0,   166.5/-,   299.5/311/338,      481.5/543
 51,      沈阳,     06:04,     06:04,      00分,     -1051,         0,     174/-,     313/325/354,        506/570
