   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      杭州,         -,     12:40,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    德清西,     13:20,     13:25,       5分,        40,        68,    10.5/-,  56.5/61.5/64.5,     85.5/91.5
  3,    长兴南,     14:10,     14:13,       3分,        90,       126,    17.5/-,  63.5/68.5/71.5,    97.5/103.5
  4,      广德,     14:48,     14:52,       4分,       128,       177,    25.5/-,  71.5/76.5/79.5,   109.5/115.5
  5,      宣城,     15:36,     15:41,       5分,       176,       240,    32.5/-,  78.5/83.5/86.5,   120.5/126.5
  6,      芜湖,     16:36,     16:44,       8分,       236,       304,    40.5/-,  86.5/91.5/94.5,   134.5/140.5
  7,      巢湖,     17:47,     17:50,       3分,       307,       381,    48.5/-, 94.5/99.5/102.5,   149.5/155.5
  8,      合肥,     18:45,     18:57,      12分,       365,       445,    56.5/-,107.5/111.5/114.5,   167.5/174.5
  9,      淮南,     20:11,     20:15,       4分,       451,       540,      66/-,     124/129/133,       196/205
 10,      阜阳,     21:48,     22:08,      20分,       548,       666,      80/-,     147/153/158,       232/242
 11,      亳州,     23:15,     23:18,       3分,       635,       770,      90/-,     166/172/178,       262/273
 12,      商丘,     00:29,     00:34,       5分,       709,       844,      98/-,     180/186/194,       287/301
 13,      民权,     01:11,     01:14,       3分,       751,       896,     101/-,     186/192/200,       298/311
 14,      兰考,     01:36,     01:39,       3分,       776,       932,     105/-,     193/201/207,       310/323
 15,      开封,     02:10,     02:14,       4分,       810,       975,     109/-,     200/208/215,       321/336
 16,      郑州,     03:34,     03:54,      20分,       894,      1047,   118.5/-,215.5/223.5/230.5,   343.5/360.5
 17,      洛阳,     05:26,     05:28,       2分,      1006,      1171,   130.5/-,236.5/245.5/254.5,   380.5/397.5
 18,      潼关,     08:50,     08:52,       2分,      1210,      1423,   152.5/-,275.5/285.5/296.5,   443.5/463.5
 19,      渭南,     09:50,     09:52,       2分,      1270,      1502,   159.5/-,289.5/300.5/310.5,   467.5/488.5
 20,      西安,     10:42,         -,          ,      1322,      1558,   166.5/-,299.5/310.5/320.5,   481.5/504.5
