   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    牡丹江,         -,     14:13,         -,         -,         -,         -,               -,              -
  2,      林口,     15:53,     15:57,      04分,       100,         0,    14.5/-,           -/-/-,            -/-
  3,      麻山,     16:30,     16:33,      03分,       137,         0,    20.5/-,           -/-/-,            -/-
  4,      鸡西,     17:26,     17:36,      10分,       193,         0,    26.5/-,           -/-/-,            -/-
  5,      鸡东,     17:54,     17:57,      03分,       221,         0,    29.5/-,           -/-/-,            -/-
  6,      东海,     18:17,     18:19,      02分,       244,         0,    32.5/-,           -/-/-,            -/-
  7,    永安乡,     18:34,     18:36,      02分,       261,         0,    32.5/-,           -/-/-,            -/-
  8,      黑台,     18:52,     18:54,      02分,       279,         0,    35.5/-,           -/-/-,            -/-
  9,    密山西,     19:14,     19:16,      02分,       301,         0,       0/-,           -/-/-,            -/-
 10,      密山,     19:26,     19:26,      00分,       313,         0,    38.5/-,           -/-/-,            -/-
