   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      中卫,         -,     15:23,         -,         -,         -,         -,               -,              -
  2,    柳家庄,     15:43,     15:47,      04分,        20,         0,       0/-,           -/-/-,            -/-
  3,    黄羊湾,     15:57,     15:58,      01分,        34,         0,       0/-,           -/-/-,            -/-
  4,    中宁东,     16:18,     16:19,      01分,        55,         0,       3/-,           -/-/-,            -/-
  5,    红寺堡,     16:51,     16:52,      01分,        88,         0,       5/-,           -/-/-,            -/-
  6,    太阳山,     17:43,     17:45,      02分,       140,         0,     8.5/-,           -/-/-,            -/-
  7,      定边,     19:33,     19:54,      21分,       250,         0,    15.5/-,           -/-/-,            -/-
  8,      盐池,     20:19,     20:25,      06分,       296,         0,    17.5/-,           -/-/-,            -/-
  9,    宁东南,     21:49,     21:54,      05分,       386,         0,    21.5/-,           -/-/-,            -/-
 10,      宁东,     22:09,     22:13,      04分,       406,         0,    21.5/-,           -/-/-,            -/-
 11,      灵武,     22:28,     22:30,      02分,       425,         0,    22.5/-,           -/-/-,            -/-
 12,    银川南,     23:13,     23:15,      02分,       470,         0,       0/-,           -/-/-,            -/-
 13,      银川,     23:27,     23:27,      00分,       484,         0,    25.5/-,           -/-/-,            -/-
