   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      红果,         -,     07:30,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    上西铺,     07:40,     07:42,       2分,        10,         8,       -/-,           -/-/-,           -/-
  3,      鲁番,     08:07,     08:09,       2分,        37,        18,       -/-,           -/-/-,           -/-
  4,      威箐,     08:27,     08:29,       2分,        57,        30,       -/-,           -/-/-,           -/-
  5,    小雨谷,     08:41,     08:45,       4分,        71,        40,       -/-,           -/-/-,           -/-
  6,    瓦窑田,     08:59,     09:02,       3分,        89,        51,       -/-,           -/-/-,           -/-
  7,    新坪田,     09:14,     09:16,       2分,       104,        59,       -/-,           -/-/-,           -/-
  8,      威舍,     09:27,     09:50,      23分,       117,        68,       -/-,           -/-/-,           -/-
  9,    大田边,     10:00,     10:02,       2分,       150,        77,       -/-,           -/-/-,           -/-
 10,      革居,     10:19,     10:21,       2分,       169,        91,       -/-,           -/-/-,           -/-
 11,      岔江,     10:32,     10:34,       2分,       182,       100,       -/-,           -/-/-,           -/-
 12,    小得江,     10:48,     10:51,       3分,       198,       110,       -/-,           -/-/-,           -/-
 13,    江所田,     11:03,     11:05,       2分,       213,       121,       -/-,           -/-/-,           -/-
 14,      芦沟,     11:16,     11:18,       2分,       226,       132,       -/-,           -/-/-,           -/-
 15,      罗平,     11:28,     11:33,       5分,       238,       141,       -/-,           -/-/-,           -/-
 16,    羊者窝,     11:46,     11:48,       2分,       256,       153,       -/-,           -/-/-,           -/-
 17,      中寨,     12:00,     12:02,       2分,       270,       165,       -/-,           -/-/-,           -/-
 18,      新安,     12:14,     12:16,       2分,       284,       175,       -/-,           -/-/-,           -/-
 19,      师宗,     12:27,     12:30,       3分,       297,       187,       -/-,           -/-/-,           -/-
 20,    长坡岭,     12:59,     13:01,       2分,       329,       198,       -/-,           -/-/-,           -/-
 21,    秧草地,     13:22,     13:24,       2分,       352,       207,       -/-,           -/-/-,           -/-
 22,      陆良,     13:44,     13:46,       2分,       374,       222,       -/-,           -/-/-,           -/-
 23,      宜耐,     14:11,     14:14,       3分,       401,       233,       -/-,           -/-/-,           -/-
 24,    西街口,     14:24,     14:27,       3分,       414,       243,       -/-,           -/-/-,           -/-
 25,    茂舍祖,     14:39,     14:41,       2分,       429,       255,       -/-,           -/-/-,           -/-
 26,      石林,     14:51,     14:53,       2分,       441,       265,       -/-,           -/-/-,           -/-
 27,    石林南,     15:00,     15:03,       3分,       450,       270,       -/-,           -/-/-,           -/-
 28,    班猫箐,     15:14,     15:16,       2分,       464,       281,       -/-,           -/-/-,           -/-
 29,    宜良北,     15:28,     15:30,       2分,       478,       293,       -/-,           -/-/-,           -/-
 30,    乐善村,     15:42,     15:44,       2分,       492,       305,       -/-,           -/-/-,           -/-
 31,    永丰营,     16:05,     16:07,       2分,       515,       317,       -/-,           -/-/-,           -/-
 32,    施家嘴,     16:22,     16:24,       2分,       532,       329,       -/-,           -/-/-,           -/-
 33,      七甸,     16:41,     16:43,       2分,       551,       340,       -/-,           -/-/-,           -/-
 34,    广南卫,     17:00,     17:02,       2分,       570,       351,       -/-,           -/-/-,           -/-
 35,  王家营西,     17:11,     17:13,       2分,       581,       359,       -/-,           -/-/-,           -/-
 36,      羊堡,     17:25,     17:27,       2分,       595,       365,       -/-,           -/-/-,           -/-
 37,      昆明,     17:47,         -,          ,       617,       376,    41.5/-,           -/-/-,           -/-
