   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      塔河,         -,     07:56,         -,         -,         -,         -,               -,              -
  2,      翠岗,     08:25,     08:26,      01分,        29,         0,       0/-,           -/-/-,            -/-
  3,      碧州,     08:38,     08:39,      01分,        42,         0,       0/-,           -/-/-,            -/-
  4,      新林,     09:07,     09:09,      02分,        71,         0,       6/-,           -/-/-,            -/-
  5,      林海,     09:22,     09:24,      02分,        86,         0,     7.5/-,           -/-/-,            -/-
  6,      新天,     10:02,     10:04,      02分,       126,         0,       0/-,           -/-/-,            -/-
  7,      劲松,     10:19,     10:21,      02分,       143,         0,       0/-,           -/-/-,            -/-
  8,      古源,     10:37,     10:38,      01分,       161,         0,       0/-,           -/-/-,            -/-
  9,    小扬气,     10:51,     10:53,      02分,       175,         0,    16.5/-,           -/-/-,            -/-
 10,  加格达奇,     11:40,     11:40,      00分,       224,         0,    20.5/-,           -/-/-,            -/-
