   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      平泉,         -,     11:06,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    小寺沟,     11:23,     11:25,       2分,        17,        15,       1/-,           -/-/-,           -/-
  3,    大杖子,     11:39,     11:41,       2分,        33,        25,       2/-,           -/-/-,           -/-
  4,      上谷,     11:58,     12:00,       2分,        52,        35,       2/-,           -/-/-,           -/-
  5,    榆树沟,     12:10,     12:12,       2分,        64,        41,       3/-,           -/-/-,           -/-
  6,      永和,     12:20,     12:22,       2分,        74,        47,       3/-,           -/-/-,           -/-
  7,      甲山,     12:32,     12:34,       2分,        86,        54,       3/-,           -/-/-,           -/-
  8,    下板城,     12:44,     12:46,       2分,        98,        63,       4/-,           -/-/-,           -/-
  9,    上板城,     13:05,     13:07,       2分,       119,        78,       4/-,           -/-/-,           -/-
 10,    承德东,     13:19,     13:26,       7分,       133,        87,       5/-,           -/-/-,           -/-
 11,      承德,     13:38,         -,          ,       152,        97,     6.5/-,           -/-/-,           -/-
