   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    七台河,         -,     06:33,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      互助,     07:20,     07:22,       2分,        47,        25,       -/-,           -/-/-,           -/-
  3,      勃利,     07:44,     08:04,      20分,        71,        36,       -/-,           -/-/-,           -/-
  4,      大西,     08:20,     08:22,       2分,       107,        47,       -/-,           -/-/-,           -/-
  5,      杏树,     08:34,     08:36,       2分,       121,        57,       -/-,           -/-/-,           -/-
  6,      倭肯,     08:49,     08:56,       7分,       136,        67,       -/-,           -/-/-,           -/-
  7,      阎家,     09:10,     09:10,          ,       157,        78,       -/-,           -/-/-,           -/-
  8,      桦南,     09:30,     09:34,       4分,       177,        96,       -/-,           -/-/-,           -/-
  9,    八虎力,     09:40,     09:40,          ,       187,       107,       -/-,           -/-/-,           -/-
 10,    孟家岗,     09:58,     10:04,       6分,       205,       118,       -/-,           -/-/-,           -/-
 11,    申家店,     10:26,     10:33,       7分,       233,       138,       -/-,           -/-/-,           -/-
 12,    长发屯,     10:55,     10:58,       3分,       262,       160,       -/-,           -/-/-,           -/-
 13,    佳木斯,     11:10,         -,          ,       277,       172,    22.5/-,           -/-/-,           -/-
