   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      平泉,         -,     17:30,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    小寺沟,     17:46,     17:47,       1分,        16,        15,       1/-,           -/-/-,           -/-
  3,    大杖子,     18:06,     18:07,       1分,        36,        25,       2/-,           -/-/-,           -/-
  4,      上谷,     18:18,     18:19,       1分,        48,        35,       2/-,           -/-/-,           -/-
  5,    榆树沟,     18:29,     18:36,       7分,        59,        41,       3/-,           -/-/-,           -/-
  6,      永和,     18:44,     18:46,       2分,        74,        47,       3/-,           -/-/-,           -/-
  7,      甲山,     18:56,     18:57,       1分,        86,        54,       3/-,           -/-/-,           -/-
  8,    下板城,     19:07,     19:09,       2分,        97,        63,       4/-,           -/-/-,           -/-
  9,    上板城,     19:31,     19:38,       7分,       121,        78,       4/-,           -/-/-,           -/-
 10,    承德东,     19:50,     19:52,       2分,       140,        87,       5/-,           -/-/-,           -/-
 11,      承德,     20:04,         -,          ,       154,        97,     6.5/-,           -/-/-,           -/-
