   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      益阳,         -,     07:02,         -,         -,         -,         -,               -,              -
  2,      娄底,     09:03,     09:26,      23分,       121,         0,     8.5/-,           -/-/-,            -/-
  3,      涟源,     10:16,     10:28,      12分,       194,         0,    10.5/-,           -/-/-,            -/-
  4,  冷水江东,     11:20,     11:23,      03分,       258,         0,    12.5/-,           -/-/-,            -/-
  5,      新化,     11:46,     11:57,      11分,       284,         0,    15.5/-,           -/-/-,            -/-
  6,      安化,     13:08,     13:10,      02分,       366,         0,    17.5/-,           -/-/-,            -/-
  7,      低庄,     14:32,     14:47,      15分,       450,         0,    19.5/-,           -/-/-,            -/-
  8,      溆浦,     15:08,     15:11,      03分,       486,         0,    20.5/-,           -/-/-,            -/-
  9,      辰溪,     15:58,     16:07,      09分,       536,         0,    23.5/-,           -/-/-,            -/-
 10,      怀化,     17:16,     17:16,      00分,       614,         0,    26.5/-,           -/-/-,            -/-
