   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      通辽,         -,     12:16,         -,         -,         -,         -,               -,              -
  2,    甘旗卡,     13:09,     13:12,      03分,        53,         0,    10.5/-,      56.5/59/64,        87.5/99
  3,      彰武,     13:58,     14:01,      03分,       102,         0,    20.5/-,      66.5/70/76,      101.5/115
  4,    新立屯,     14:46,     14:56,      10分,       150,         0,    26.5/-,      72.5/76/82,      112.5/127
  5,      阜新,     16:07,     16:45,      38分,       231,         0,    35.5/-,      81.5/85/92,      124.5/141
  6,    清河门,     17:17,     17:20,      03分,       301,         0,    38.5/-,      84.5/88/96,      130.5/147
  7,      义县,     17:54,     17:58,      04分,       338,         0,    44.5/-,     90.5/94/103,      140.5/159
  8,      锦州,     18:53,     19:04,      11分,       397,         0,    47.5/-,     93.5/98/106,      146.5/165
  9,    葫芦岛,     19:37,     19:39,      02分,       441,         0,    54.5/-,   102.5/107/116,      158.5/179
 10,      兴城,     19:55,     19:57,      02分,       459,         0,    56.5/-,   107.5/112/122,      167.5/189
 11,      绥中,     20:28,     20:30,      02分,       492,         0,      63/-,     120/125/136,        188/212
 12,    山海关,     21:16,     21:22,      06分,       540,         0,      69/-,     130/135/147,        205/231
 13,      滦县,     22:37,     22:53,      16分,       621,         0,      80/-,     147/153/166,        232/262
 14,      唐山,     23:44,     00:07,      23分,       688,         0,      86/-,     159/166/180,        251/283
 15,      天津,     01:31,     01:38,      07分,       795,         0,      98/-,     180/187/204,        287/324
 16,      沧州,     02:58,     03:03,      05分,       882,         0,   113.5/-,   207.5/216/235,      333.5/376
 17,      德州,     04:19,     04:21,      02分,       963,         0,   121.5/-,   221.5/230/250,      355.5/401
 18,      济南,     05:50,     06:01,      11分,      1054,         0,   134.5/-,   243.5/253/275,      391.5/441
 19,      泰山,     06:54,     06:56,      02分,      1118,         0,       0/-,           0/0/0,            0/0
 20,      兖州,     07:54,     07:56,      02分,      1178,         0,   148.5/-,   268.5/279/303,      430.5/485
 21,      滕州,     08:34,     08:38,      04分,      1218,         0,   152.5/-,   275.5/286/311,      443.5/500
 22,      徐州,     09:56,     10:05,      09分,      1300,         0,   159.5/-,   289.5/301/327,      467.5/527
 23,      宿州,     10:52,     11:01,      09分,      1356,         0,     169/-,     305/317/345,        492/555
 24,      蚌埠,     12:00,     12:03,      03分,      1424,         0,     174/-,     313/325/354,        506/570
 25,    滁州北,     13:21,     13:24,      03分,      1505,         0,     182/-,     329/342/372,        532/600
 26,      南京,     14:08,     14:18,      10分,      1552,         0,     187/-,     337/350/381,        546/615
 27,      丹阳,     15:13,     15:16,      03分,      1617,         0,     197/-,     354/368/400,        571/644
 28,      常州,     15:45,     15:49,      04分,      1649,         0,       0/-,           0/0/0,            0/0
 29,      无锡,     16:16,     16:21,      05分,      1680,         0,     202/-,     362/376/409,        586/660
 30,      苏州,     16:49,     16:53,      04分,      1713,         0,     207/-,     370/385/418,        600/676
 31,      上海,     18:15,     18:15,      00分,      1799,         0,     211/-,     379/394/428,        611/689
