   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      菏泽,         -,     09:18,         -,         -,         -,         -,               -,              -
  2,      巨野,     09:56,     10:00,      04分,        38,         0,       4/-,        38/40/43,        57.5/65
  3,      济宁,     10:37,     10:40,      03分,        79,         0,     7.5/-,      41.5/44/47,        63.5/72
  4,      兖州,     11:09,     11:24,      15分,       111,         0,    10.5/-,      44.5/47/51,      67.5/76.5
  5,      曲阜,     11:49,     11:51,      02分,       151,         0,    12.5/-,      46.5/49/53,        71.5/81
  6,      平邑,     12:35,     12:37,      02分,       197,         0,    18.5/-,      52.5/55/60,        79.5/90
  7,      费县,     13:04,     13:06,      02分,       226,         0,    20.5/-,      54.5/57/62,      83.5/94.5
  8,      临沂,     13:37,     13:40,      03分,       259,         0,    24.5/-,      58.5/62/64,     91.5/103.5
  9,      莒县,     14:50,     14:56,      06分,       332,         0,    30.5/-,      65.5/68/74,    102.5/115.5
 10,      诸城,     16:01,     16:07,      06分,       403,         0,      33/-,        72/74/77,      114/128.5
 11,      胶州,     17:00,     17:02,      02分,       462,         0,      37/-,        79/83/90,        126/142
 12,      蓝村,     17:20,     17:38,      18分,       482,         0,      38/-,        82/86/93,        132/149
 13,      莱西,     18:20,     18:23,      03分,       542,         0,      42/-,       89/93/101,      143/161.5
 14,      海阳,     19:02,     19:05,      03分,       584,         0,      45/-,       95/98/102,      153/172.5
 15,      桃村,     19:20,     19:50,      30分,       602,         0,      45/-,       95/99/108,      153/172.5
 16,      乳山,     20:46,     20:52,      06分,       688,         0,      49/-,     105/109/119,        171/193
 17,      文登,     22:14,     22:18,      04分,       776,         0,      52/-,     114/119/129,        187/211
 18,      威海,     22:58,     22:58,      00分,       820,         0,      55/-,     117/122/132,      191/215.5
