   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      北京,         -,     07:03,         -,         -,         -,         -,               -,              -
  2,      霸州,     08:28,     08:31,      03分,        85,         0,    14.5/-,      60.5/63/69,       94.5/107
  3,      任丘,     09:08,     09:18,      10分,       125,         0,    20.5/-,      66.5/70/76,      102.5/116
  4,      饶阳,     09:59,     10:02,      03分,       176,         0,    32.5/-,      78.5/82/89,      120.5/136
  5,      衡水,     10:48,     10:54,      06分,       225,         0,    38.5/-,      84.5/88/96,      130.5/147
  6,    清河城,     11:44,     12:03,      19分,       281,         0,    47.5/-,     93.5/98/106,      146.5/165
  7,      临清,     12:26,     12:29,      03分,       323,         0,    48.5/-,     94.5/99/107,      149.5/169
  8,      聊城,     13:04,     13:27,      23分,       361,         0,    56.5/-,   107.5/112/122,      167.5/189
  9,      郓城,     14:26,     14:28,      02分,       443,         0,      66/-,     124/129/133,        196/205
 10,      鄄城,     14:47,     14:49,      02分,       464,         0,      69/-,     130/135/147,        205/231
 11,      菏泽,     15:08,     15:33,      25分,       485,         0,      72/-,     135/141/153,        213/240
 12,      巨野,     16:11,     16:13,      02分,       548,         0,      80/-,     147/153/166,        232/262
 13,      嘉祥,     16:30,     16:32,      02分,       567,         0,      82/-,     152/158/172,        240/271
 14,      济宁,     16:50,     16:50,      00分,       587,         0,      82/-,     152/158/172,        240/271
