   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      太原,         -,     19:30,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      榆次,     19:52,     19:58,       6分,        22,        27,       8/-,        54/59/62,         79/85
  3,      榆社,     21:56,     21:59,       3分,       146,       139,      19/-,        65/70/73,       100/106
  4,      武乡,     22:34,     22:36,       2分,       184,       169,      22/-,        68/73/76,       106/112
  5,      沁县,     23:03,     23:06,       3分,       213,       192,      27/-,        73/78/81,       113/119
  6,    长治北,     00:28,     00:40,      12分,       298,       265,      37/-,        83/88/91,       128/134
  7,      长治,     00:56,     00:59,       3分,       326,       280,      37/-,        83/88/91,       128/134
  8,      高平,     01:55,     01:58,       3分,       385,       335,      45/-,        91/96/99,       141/147
  9,      晋城,     02:38,     02:41,       3分,       428,       374,      48/-,       94/99/102,       147/153
 10,      焦作,     03:52,     03:55,       3分,       502,       434,      57/-,     108/112/115,       168/175
 11,      新乡,     04:45,     05:07,      22分,       555,       497,      64/-,     121/124/128,       189/196
 12,      郑州,     06:07,     06:20,      13分,       637,       577,      70/-,     131/136/140,       206/215
 13,      开封,     07:06,     07:09,       3分,       696,       649,      81/-,     148/154/159,       233/243
 14,      兰考,     07:38,     07:41,       3分,       728,       745,      91/-,     167/173/179,       263/274
 15,      商丘,     08:40,     08:51,      11分,       790,       780,      91/-,     167/173/179,       263/274
 16,    虞城县,     09:11,     09:15,       4分,       821,       800,      94/-,     173/179/185,       274/286
 17,      徐州,     10:48,     11:23,      35分,       918,       926,     106/-,     194/202/208,       311/324
 18,      邳州,     12:12,     12:16,       4分,      1002,       998,     115/-,     209/217/224,       335/350
 19,      新沂,     12:45,     12:49,       4分,      1035,      1035,     120/-,     217/225/232,       345/362
 20,    东海县,     13:19,     13:23,       4分,      1069,      1076,     123/-,     223/231/240,       357/373
 21,  连云港东,     14:20,         -,          ,      1130,      1136,   124.5/-,227.5/235.5/244.5,   364.5/381.5
