   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    牡丹江,         -,     11:31,         -,         -,         -,         -,               -,              -
  2,      海林,     11:51,     11:53,      02分,        20,         0,       7/-,        53/55/60,          78/88
  3,    亚布力,     13:19,     13:21,      02分,       108,         0,    20.5/-,      66.5/70/76,      101.5/115
  4,      苇河,     13:37,     13:39,      02分,       126,         0,    21.5/-,      67.5/71/77,      105.5/119
  5,      尚志,     14:14,     14:18,      04分,       163,         0,    29.5/-,      75.5/81/86,      115.5/131
  6,      玉泉,     15:22,     15:24,      02分,       231,         0,    38.5/-,      84.5/90/96,      130.5/147
  7,      阿城,     15:47,     15:49,      02分,       256,         0,    40.5/-,      86.5/92/97,      134.5/152
  8,    哈尔滨,     16:28,     16:49,      21分,       297,         0,    45.5/-,  91.5/96.5/99.5,      143.5/160
  9,    双城堡,     17:42,     17:44,      02分,       371,         0,    54.5/-,   102.5/107/110,      158.5/179
 10,      扶余,     18:19,     18:21,      02分,       408,         0,    56.5/-,   107.5/112/122,      167.5/189
 11,      德惠,     18:58,     19:00,      02分,       447,         0,      63/-,     120/125/127,        188/212
 12,      长春,     19:58,     20:15,      17分,       507,         0,      72/-,     135/139/145,        213/240
 13,    公主岭,     20:53,     20:55,      02分,       562,         0,      80/-,     147/153/166,        232/262
 14,      四平,     21:35,     21:37,      02分,       604,         0,      86/-,     159/164/180,        251/283
 15,      昌图,     22:10,     22:12,      02分,       639,         0,      90/-,     166/173/188,        262/296
 16,      铁岭,     22:53,     22:56,      03分,       682,         0,      98/-,     180/187/204,        287/324
 17,      沈阳,     23:52,     00:01,      09分,       741,         0,     105/-,     193/201/218,        310/350
 18,      辽阳,     00:47,     00:50,      03分,       796,         0,     109/-,     200/208/226,        321/362
 19,      鞍山,     01:10,     01:15,      05分,       819,         0,   113.5/-,   207.5/216/235,      333.5/376
 20,      海城,     01:41,     01:45,      04分,       850,         0,   118.5/-,   215.5/224/244,      343.5/387
 21,    大石桥,     02:15,     02:19,      04分,       884,         0,   121.5/-,   221.5/230/250,      355.5/401
 22,    熊岳城,     02:57,     03:00,      03分,       926,         0,   124.5/-,   227.5/236/255,      364.5/411
 23,    瓦房店,     03:49,     03:53,      04分,       978,         0,   130.5/-,   236.5/246/265,      380.5/429
 24,    普兰店,     04:13,     04:16,      03分,      1002,         0,   134.5/-,   243.5/253/272,      391.5/441
 25,      金州,     04:47,     04:50,      03分,      1036,         0,   138.5/-,   250.5/262/279,      404.5/456
 26,      大连,     05:25,     05:25,      00分,      1074,         0,   143.5/-,   260.5/270/280,      418.5/472
