   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      承德,         -,     14:54,         -,         -,         -,         -,               -,              -
  2,   承德东,     15:06,     15:07,      01分,        12,         0,       1/-,           -/-/-,           -/-
  3,   上板城,     15:19,     15:20,      01分,        25,         0,       1/-,           -/-/-,           -/-
  4,   下板城,     15:39,     15:40,      01分,        45,         0,       1/-,           -/-/-,           -/-
  5,      甲山,     15:49,     15:50,      01分,        55,         0,       2/-,           -/-/-,           -/-
  6,      永和,     15:59,     16:00,      01分,        65,         0,       0/-,           0/0/0,            0/0
  7,   榆树沟,     16:07,     16:08,      01分,        73,         0,       2/-,           -/-/-,           -/-
  8,      上谷,     16:17,     16:18,      01分,        83,         0,       0/-,           0/0/0,            0/0
  9,   大杖子,     16:29,     16:30,      01分,        95,         0,       3/-,           -/-/-,           -/-
 10,   小寺沟,     16:49,     16:50,      01分,       115,         0,       4/-,           -/-/-,           -/-
 11,      平泉,     17:06,     17:06,      00分,       132,         0,       0/-,           0/0/0,            0/0
