   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      天津,         -,     20:52,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    廊坊北,     21:36,     21:41,       5分,        44,        63,    10.5/-,  56.5/61.5/64.5,     85.5/91.5
  3,    北京西,     22:29,     23:02,      33分,        97,       127,    17.5/-,  63.5/68.5/71.5,    97.5/103.5
  4,      宣化,     01:55,     01:58,       3分,       303,       292,    38.5/-,  84.5/89.5/92.5,   130.5/136.5
  5,  张家口南,     02:24,     02:35,      11分,       332,       317,    40.5/-,  86.5/91.5/94.5,   134.5/140.5
  6,    柴沟堡,     03:14,     03:16,       2分,       382,       361,    47.5/-, 93.5/98.5/101.5,   146.5/152.5
  7,      天镇,     04:02,     04:04,       2分,       430,       409,    54.5/-,102.5/106.5/109.5,   158.5/166.5
  8,      大同,     05:21,     05:31,      10分,       509,       495,      63/-,     120/123/127,       188/195
  9,      丰镇,     06:08,     06:10,       2分,       556,       540,      66/-,     124/129/133,       196/205
 10,    集宁南,     07:15,     07:21,       6分,       623,       622,      75/-,     141/145/150,       222/233
 11,  呼和浩特,     08:51,     09:15,      24分,       719,       780,      90/-,     166/172/178,       262/273
 12,    察素齐,     09:45,     09:47,       2分,       773,       831,      98/-,     180/186/194,       287/301
 13,    萨拉齐,     10:18,     10:20,       2分,       806,       885,     101/-,     186/192/200,       298/311
 14,    包头东,     11:11,     11:14,       3分,       859,       929,     105/-,     193/201/207,       310/323
 15,      包头,     11:31,     11:58,      27分,       879,       945,     109/-,     200/208/215,       321/336
 16,乌拉特前旗,     13:01,     13:05,       4分,       969,      1049,   118.5/-,215.5/223.5/230.5,   343.5/360.5
 17,      五原,     13:43,     13:47,       4分,      1011,      1106,   124.5/-,227.5/235.5/244.5,   364.5/381.5
 18,      临河,     14:26,     14:36,      10分,      1054,      1163,   130.5/-,236.5/245.5/254.5,   380.5/397.5
 19,  巴彦高勒,     15:14,     15:18,       4分,      1102,      1223,   134.5/-,243.5/252.5/261.5,   391.5/409.5
 20,      乌海,     16:15,     16:24,       9分,      1163,      1306,   143.5/-,260.5/269.5/279.5,   418.5/436.5
 21,    乌海西,     16:46,         -,          ,      1194,      1332,   143.5/-,260.5/269.5/279.5,   418.5/436.5
