   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      潞城,         -,     13:22,         -,         -,         -,         -,               -,              -
  2,      黎城,     14:25,     14:27,      02分,        63,         0,       3/-,           -/-/-,            -/-
  3,      悬钟,     15:31,     15:32,      01分,       129,         0,       5/-,           -/-/-,            -/-
  4,      涉县,     15:47,     15:49,      02分,       145,         0,     6.5/-,           -/-/-,            -/-
  5,      井店,     16:00,     16:02,      02分,       158,         0,     6.5/-,           -/-/-,            -/-
  6,      豆庄,     16:32,     16:33,      01分,       190,         0,     8.5/-,           -/-/-,            -/-
  7,      阳邑,     16:42,     16:44,      02分,       200,         0,     8.5/-,           -/-/-,            -/-
  8,    什里店,     16:55,     16:56,      01分,       213,         0,     8.5/-,           -/-/-,            -/-
  9,    新固镇,     17:06,     17:07,      01分,       224,         0,       0/-,           -/-/-,            -/-
 10,    徘徊北,     17:16,     17:17,      01分,       234,         0,     9.5/-,           -/-/-,            -/-
 11,      磁山,     17:31,     17:37,      06分,       249,         0,    10.5/-,           -/-/-,            -/-
 12,      午汲,     17:48,     17:49,      01分,       266,         0,    11.5/-,           -/-/-,            -/-
 13,      武安,     18:00,     18:02,      02分,       278,         0,    11.5/-,           -/-/-,            -/-
 14,      邯郸,     18:50,     18:50,      00分,       328,         0,    14.5/-,           -/-/-,            -/-
