   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      平凉,         -,     13:10,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    平凉南,     13:25,     13:27,       2分,        15,        14,       1/-,           -/-/-,           -/-
  3,      庙庄,     13:36,     13:38,       2分,        26,        21,       2/-,           -/-/-,           -/-
  4,      崇信,     14:06,     14:08,       2分,        56,        37,       2/-,           -/-/-,           -/-
  5,    安口窑,     14:23,     14:26,       3分,        73,        49,       3/-,           -/-/-,           -/-
  6,    神峪河,     15:17,     15:37,      20分,       127,        63,       4/-,           -/-/-,           -/-
  7,    火烧寨,     15:53,     15:59,       6分,       163,        77,       4/-,           -/-/-,           -/-
  8,    史家铺,     16:16,     16:18,       2分,       186,        91,     6.5/-,           -/-/-,           -/-
  9,      陇县,     16:34,     16:36,       2分,       204,       103,     6.5/-,           -/-/-,           -/-
 10,    娘娘庙,     16:49,     16:55,       6分,       219,       114,     7.5/-,           -/-/-,           -/-
 11,      水沟,     17:10,     17:12,       2分,       240,       128,     8.5/-,           -/-/-,           -/-
 12,      千阳,     17:26,     17:28,       2分,       256,       140,     8.5/-,           -/-/-,           -/-
 13,    冯家山,     17:54,     17:56,       2分,       284,       157,     9.5/-,           -/-/-,           -/-
 14,      凤翔,     18:09,     18:11,       2分,       299,       167,    10.5/-,           -/-/-,           -/-
 15,      千河,     18:23,     18:33,      10分,       313,       176,    11.5/-,           -/-/-,           -/-
 16,      宝鸡,     19:03,         -,          ,       353,       203,    14.5/-,           -/-/-,           -/-
