   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      燕岗,         -,     16:19,         -,         -,         -,         -,               -,              -
  2,      沙湾,     16:43,     16:51,      08分,        24,         0,       0/-,           -/-/-,            -/-
  3,      轸溪,     17:07,     17:27,      20分,        48,         0,       0/-,           -/-/-,            -/-
  4,      刘沟,     17:37,     17:41,      04分,        78,         0,       0/-,           -/-/-,            -/-
  5,      代湾,     17:51,     17:58,      07分,        92,         0,       0/-,           -/-/-,            -/-
  6,      杨漩,     18:07,     18:25,      18分,       108,         0,       0/-,           -/-/-,            -/-
  7,      共和,     18:35,     18:40,      05分,       136,         0,       0/-,           -/-/-,            -/-
  8,      峨边,     18:48,     18:53,      05分,       149,         0,       5/-,           -/-/-,            -/-
  9,      柏村,     19:06,     19:11,      05分,       167,         0,       0/-,           -/-/-,            -/-
 10,    金口河,     19:22,     19:27,      05分,       183,         0,       0/-,           -/-/-,            -/-
 11,    关村坝,     19:36,     19:39,      03分,       197,         0,       0/-,           -/-/-,            -/-
 12,      汉源,     20:01,     20:05,      04分,       222,         0,     8.5/-,           -/-/-,            -/-
 13,      尼日,     20:15,     20:19,      04分,       236,         0,       0/-,           -/-/-,            -/-
 14,      苏雄,     20:29,     20:31,      02分,       250,         0,       0/-,           -/-/-,            -/-
 15,      凉红,     20:41,     20:45,      04分,       262,         0,       0/-,           -/-/-,            -/-
 16,      埃岱,     20:53,     20:56,      03分,       274,         0,       0/-,           -/-/-,            -/-
 17,      甘洛,     21:05,     21:08,      03分,       286,         0,    11.5/-,           -/-/-,            -/-
 18,    南尔岗,     21:18,     21:21,      03分,       299,         0,       0/-,           -/-/-,            -/-
 19,      阿寨,     21:29,     21:34,      05分,       310,         0,       0/-,           -/-/-,            -/-
 20,      白果,     21:47,     21:52,      05分,       328,         0,       0/-,           -/-/-,            -/-
 21,    白石岩,     22:03,     22:26,      23分,       344,         0,       0/-,           -/-/-,            -/-
 22,      越西,     22:36,     23:01,      25分,       377,         0,    16.5/-,           -/-/-,            -/-
 23,      铁西,     23:09,     23:16,      07分,       410,         0,       0/-,           -/-/-,            -/-
 24,    下普雄,     23:25,     23:30,      05分,       426,         0,       0/-,           -/-/-,            -/-
 25,      拉白,     23:38,     23:46,      08分,       439,         0,       0/-,           -/-/-,            -/-
 26,      普雄,     23:57,     23:57,      00分,       458,         0,    18.5/-,           -/-/-,            -/-
