   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      邯郸,         -,     12:53,         -,         -,         -,         -,               -,              -
  2,      武安,     13:39,     13:41,      02分,        46,         0,       2/-,           -/-/-,            -/-
  3,      午汲,     13:53,     13:55,      02分,        60,         0,       2/-,           -/-/-,            -/-
  4,      磁山,     14:07,     14:13,      06分,        74,         0,       3/-,           -/-/-,            -/-
  5,    徘徊北,     14:28,     14:30,      02分,        95,         0,       3/-,           -/-/-,            -/-
  6,    新固镇,     14:39,     14:41,      02分,       106,         0,       0/-,           -/-/-,            -/-
  7,    什里店,     14:51,     14:53,      02分,       118,         0,       4/-,           -/-/-,            -/-
  8,      阳邑,     15:04,     15:06,      02分,       131,         0,       4/-,           -/-/-,            -/-
  9,      豆庄,     15:16,     15:18,      02分,       143,         0,       5/-,           -/-/-,            -/-
 10,      井店,     15:48,     15:50,      02分,       175,         0,     6.5/-,           -/-/-,            -/-
 11,      涉县,     16:00,     16:02,      02分,       187,         0,     7.5/-,           -/-/-,            -/-
 12,      悬钟,     16:19,     16:21,      02分,       206,         0,     8.5/-,           -/-/-,            -/-
 13,      黎城,     17:33,     17:35,      02分,       280,         0,    10.5/-,           -/-/-,            -/-
 14,      潞城,     18:45,     18:47,      02分,       352,         0,    14.5/-,           -/-/-,            -/-
 15,    长治北,     19:07,     19:07,      00分,       374,         0,    14.5/-,           -/-/-,            -/-
