   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      重庆,         -,     10:34,         -,         -,         -,         -,               -,              -
  2,    茄子溪,     11:38,     11:42,      04分,        64,         0,       0/-,           -/-/-,            -/-
  3,    七龙星,     12:25,     12:28,      03分,       111,         0,       0/-,           -/-/-,            -/-
  4,    民福寺,     12:39,     12:41,      02分,       125,         0,       0/-,           -/-/-,            -/-
  5,      夏坝,     12:53,     12:57,      04分,       139,         0,       0/-,           -/-/-,            -/-
  6,      綦江,     13:23,     13:27,      04分,       169,         0,     7.5/-,           -/-/-,            -/-
  7,      三江,     13:42,     13:46,      04分,       188,         0,     8.5/-,           -/-/-,            -/-
  8,    镇紫街,     14:54,     14:57,      03分,       260,         0,       0/-,           -/-/-,            -/-
  9,      赶水,     15:18,     15:22,      04分,       284,         0,    11.5/-,           -/-/-,            -/-
 10,    石门坎,     15:47,     15:49,      02分,       313,         0,       0/-,           -/-/-,            -/-
 11,    木竹河,     15:59,     16:01,      02分,       325,         0,       0/-,           -/-/-,            -/-
 12,      松坎,     16:15,     16:20,      05分,       341,         0,       0/-,           -/-/-,            -/-
 13,    三元坝,     16:30,     16:32,      02分,       356,         0,       0/-,           -/-/-,            -/-
 14,      蒙渡,     16:42,     16:46,      04分,       368,         0,       0/-,           -/-/-,            -/-
 15,      太白,     16:55,     16:58,      03分,       381,         0,       0/-,           -/-/-,            -/-
 16,    九龙塘,     17:09,     17:11,      02分,       395,         0,       0/-,           -/-/-,            -/-
 17,    大河坝,     17:24,     17:26,      02分,       410,         0,       0/-,           -/-/-,            -/-
 18,      新场,     17:34,     17:40,      06分,       420,         0,       0/-,           -/-/-,            -/-
 19,    元田坝,     18:04,     18:11,      07分,       450,         0,       0/-,           -/-/-,            -/-
 20,      桐梓,     18:23,     18:25,      02分,       469,         0,    19.5/-,           -/-/-,            -/-
 21,    红花园,     18:36,     18:43,      07分,       482,         0,       0/-,           -/-/-,            -/-
 22,    娄山关,     18:53,     19:04,      11分,       499,         0,       0/-,           -/-/-,            -/-
 23,    汇塘河,     19:14,     19:16,      02分,       520,         0,       0/-,           -/-/-,            -/-
 24,      松坝,     19:28,     19:34,      06分,       534,         0,       0/-,           -/-/-,            -/-
 25,      遵义,     20:33,     20:33,      00分,       599,         0,    23.5/-,           -/-/-,            -/-
