   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    重庆北,         -,     08:20,         -,         -,         -,         -,               -,              -
  2,      洛碛,     09:04,     09:06,      02分,        44,         0,       0/-,           -/-/-,            -/-
  3,      长寿,     09:17,     09:20,      03分,        57,         0,       4/-,           -/-/-,            -/-
  4,      涪陵,     10:15,     10:21,      06分,       115,         0,     7.5/-,           -/-/-,            -/-
  5,      磨溪,     10:34,     10:41,      07分,       134,         0,       0/-,           -/-/-,            -/-
  6,      白涛,     10:53,     11:05,      12分,       153,         0,       0/-,           -/-/-,            -/-
  7,    白沙沱,     11:18,     11:38,      20分,       178,         0,       0/-,           -/-/-,            -/-
  8,      白马,     11:49,     11:56,      07分,       209,         0,       0/-,           -/-/-,            -/-
  9,      中嘴,     13:02,     13:12,      10分,       282,         0,       0/-,           -/-/-,            -/-
 10,      高谷,     13:36,     13:41,      05分,       316,         0,       0/-,           -/-/-,            -/-
 11,      彭水,     13:57,     14:02,      05分,       337,         0,    16.5/-,           -/-/-,            -/-
 12,    保家楼,     14:14,     14:17,      03分,       354,         0,       0/-,           -/-/-,            -/-
 13,      郁山,     14:31,     14:40,      09分,       371,         0,       0/-,           -/-/-,            -/-
 14,    干溪沟,     14:54,     15:04,      10分,       394,         0,       0/-,           -/-/-,            -/-
 15,    核桃园,     15:51,     15:57,      06分,       451,         0,       0/-,           -/-/-,            -/-
 16,      黔江,     16:08,     16:48,      40分,       468,         0,    20.5/-,           -/-/-,            -/-
 17,      鱼泉,     17:30,     18:02,      32分,       550,         0,       0/-,           -/-/-,            -/-
 18,    长潭沟,     18:35,     18:55,      20分,       615,         0,       0/-,           -/-/-,            -/-
 19,      泔溪,     19:05,     19:33,      28分,       645,         0,       0/-,           -/-/-,            -/-
 20,      酉阳,     20:27,     20:38,      11分,       727,         0,    26.5/-,           -/-/-,            -/-
 21,      龙池,     21:02,     21:04,      02分,       762,         0,       0/-,           -/-/-,            -/-
 22,      秀山,     21:30,     21:30,      00分,       790,         0,    30.5/-,           -/-/-,            -/-
