   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      包头,         -,     16:13,         -,         -,         -,         -,               -,              -
  2,    包头东,     16:28,     16:32,      04分,        15,         0,       6/-,        52/54/59,          76/86
  3,    萨拉齐,     17:00,     17:14,      14分,        47,         0,       9/-,        55/58/63,        84.5/96
  4,呼和浩特东,     18:25,     18:33,      08分,       132,         0,    25.5/-,      71.5/75/81,      109.5/124
  5,    卓资东,     19:23,     19:28,      05分,       190,         0,    36.5/-,      82.5/86/94,      127.5/144
  6,    集宁南,     20:04,     20:10,      06分,       231,         0,    44.5/-,     90.5/94/103,      140.5/159
  7,      丰镇,     21:10,     21:14,      04分,       297,         0,    54.5/-,   102.5/107/116,      158.5/179
  8,      大同,     21:59,     22:26,      27分,       346,         0,    56.5/-,   107.5/112/122,      167.5/189
  9,      怀仁,     23:01,     23:04,      03分,       408,         0,      63/-,     120/125/136,        188/212
 10,      岱岳,     23:34,     23:37,      03分,       441,         0,      66/-,     124/129/140,        196/221
 11,      朔州,     00:11,     00:17,      06分,       478,         0,      69/-,     130/135/147,        205/231
 12,      宁武,     00:54,     00:58,      04分,       521,         0,      75/-,     141/147/160,        222/251
 13,      原平,     02:18,     02:26,      08分,       605,         0,       0/-,           0/0/0,            0/0
 14,      忻州,     02:52,     02:56,      04分,       639,         0,      86/-,     159/166/180,        251/283
 15,    太原东,     04:06,     04:09,      03分,       713,         0,      93/-,     172/179/195,        273/308
 16,      太原,     04:15,     04:25,      10分,       722,         0,       0/-,           0/0/0,            0/0
 17,      榆次,     04:46,     04:50,      04分,       753,         0,      98/-,     180/187/204,        287/324
 18,      太谷,     05:16,     05:18,      02分,       783,         0,     101/-,     186/194/210,        298/336
 19,      祁县,     05:35,     05:37,      02分,       802,         0,     101/-,     186/194/210,        298/336
 20,      平遥,     05:52,     05:54,      02分,       819,         0,       0/-,           0/0/0,            0/0
 21,      介休,     06:19,     06:23,      04分,       846,         0,     109/-,     200/208/226,        321/362
 22,      灵石,     06:48,     06:50,      02分,       875,         0,     109/-,     200/208/226,        321/362
 23,      霍州,     07:26,     07:28,      02分,       913,         0,   113.5/-,   207.5/216/235,      333.5/376
 24,      赵城,     07:58,     08:00,      02分,       945,         0,   118.5/-,   215.5/224/244,      343.5/387
 25,      洪洞,     08:14,     08:17,      03分,       961,         0,   118.5/-,   215.5/224/244,      343.5/387
 26,      临汾,     08:40,     08:40,      00分,       987,         0,   121.5/-, 221.5/229.5/250,      355.5/401
