   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    满洲里,         -,     20:54,         -,         -,         -,         -,               -,              -
  2,扎赉诺尔西,     21:17,     21:19,      02分,        23,         0,       7/-,        53/56/60,          78/88
  3,      嵯岗,     21:44,     21:46,      02分,        50,         0,    10.5/-,      56.5/59/64,        85.5/97
  4,    海拉尔,     23:06,     23:12,      06分,       132,         0,    25.5/-,      71.5/75/81,      110.5/125
  5,    牙克石,     00:18,     00:20,      02分,       204,         0,    36.5/-,      82.5/86/94,      127.5/144
  6,    博克图,     02:17,     02:19,      02分,       323,         0,    48.5/-,     94.5/99/107,      149.5/169
  7,    扎兰屯,     04:00,     04:02,      02分,       426,         0,      63/-,     120/125/136,        188/212
  8,      大庆,     07:30,     07:34,      04分,       636,         0,      93/-,     172/179/195,        273/308
  9,    大庆东,     07:44,     07:49,      05分,       650,         0,      93/-,     172/179/195,        273/308
 10,      安达,     08:03,     08:06,      03分,       669,         0,      93/-,     172/179/195,        273/308
 11,  哈尔滨西,     09:53,     10:18,      25分,       779,         0,     109/-,     200/208/215,        321/362
 12,      扶余,     11:22,     11:24,      02分,       868,         0,   118.5/-,   215.5/224/244,      343.5/387
 13,      德惠,     12:15,     12:26,      11分,       921,         0,   124.5/-,   227.5/237/257,      364.5/411
 14,      长春,     13:37,     13:51,      14分,      1003,         0,   130.5/-,   236.5/246/267,      380.5/429
 15,    公主岭,     14:29,     14:31,      02分,      1055,         0,   138.5/-,   250.5/261/283,      404.5/456
 16,      四平,     15:10,     15:13,      03分,      1096,         0,   143.5/-,   260.5/271/294,      418.5/472
 17,      昌图,     15:46,     15:48,      02分,      1132,         0,   148.5/-,   268.5/279/303,      430.5/485
 18,      铁岭,     16:27,     16:30,      03分,      1173,         0,   152.5/-,   275.5/286/311,      443.5/500
 19,      沈阳,     17:27,     17:38,      11分,      1233,         0,   156.5/-,   283.5/295/320,      455.5/513
 20,    苏家屯,     17:53,     17:55,      02分,      1259,         0,   159.5/-,   289.5/301/327,      467.5/527
 21,      辽阳,     18:27,     18:30,      03分,      1293,         0,   166.5/-,   299.5/311/338,      481.5/543
 22,      鞍山,     19:07,     19:10,      03分,      1333,         0,   166.5/-,   299.5/311/338,      481.5/543
 23,      海城,     19:36,     19:38,      02分,      1362,         0,     169/-,     305/317/345,        492/555
 24,    大石桥,     20:08,     20:11,      03分,      1394,         0,     169/-,     305/317/345,        492/555
 25,    熊岳城,     20:49,     20:52,      03分,      1435,         0,     174/-,     313/325/354,        506/570
 26,    瓦房店,     21:41,     21:44,      03分,      1487,         0,     182/-,     329/342/372,        532/600
 27,      金州,     22:31,     22:34,      03分,      1537,         0,     187/-,     337/350/381,        546/615
 28,      大连,     23:08,     23:08,      00分,      1574,         0,     187/-,     337/350/381,        546/615
