   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      图们,         -,     06:55,         -,         -,         -,         -,               -,              -
  2,      延吉,     07:55,     08:05,      10分,        60,         0,       4/-,           -/-/-,            -/-
  3,    朝阳川,     08:17,     08:21,      04分,        82,         0,       5/-,           -/-/-,            -/-
  4,    榆树川,     08:50,     08:52,      02分,       115,         0,       0/-,           -/-/-,            -/-
  5,    茶条沟,     09:05,     09:07,      02分,       130,         0,       0/-,           -/-/-,            -/-
  6,      安图,     09:21,     09:26,      05分,       146,         0,     8.5/-,           -/-/-,            -/-
  7,  哈尔巴岭,     10:06,     10:12,      06分,       191,         0,       0/-,           -/-/-,            -/-
  8,    大石头,     10:24,     10:44,      20分,       209,         0,    12.5/-,           -/-/-,            -/-
  9,      敦化,     11:19,     11:32,      13分,       264,         0,    14.5/-,           -/-/-,            -/-
 10,    黄泥河,     12:08,     12:11,      03分,       313,         0,    18.5/-,           -/-/-,            -/-
 11,    黄松甸,     12:40,     12:48,      08分,       345,         0,    19.5/-,           -/-/-,            -/-
 12,    白石山,     13:06,     13:12,      06分,       371,         0,    20.5/-,           -/-/-,            -/-
 13,      蛟河,     13:47,     13:53,      06分,       412,         0,    23.5/-,           -/-/-,            -/-
 14,    小姑家,     14:15,     14:17,      02分,       440,         0,       0/-,           -/-/-,            -/-
 15,    老爷岭,     14:30,     14:32,      02分,       455,         0,       0/-,           -/-/-,            -/-
 16,    六道河,     14:46,     14:48,      02分,       471,         0,       0/-,           -/-/-,            -/-
 17,      天岗,     15:01,     15:04,      03分,       486,         0,    25.5/-,           -/-/-,            -/-
 18,    江密峰,     15:22,     15:25,      03分,       507,         0,       0/-,           -/-/-,            -/-
 19,      吉林,     15:48,     15:48,      00分,       533,         0,    30.5/-,           -/-/-,            -/-
