   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    长治北,         -,     09:30,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    大辛庄,     09:40,     09:42,       2分,        10,         8,       2/-,           -/-/-,           -/-
  3,      长治,     09:51,     09:54,       3分,        21,        15,       2/-,           -/-/-,           -/-
  4,      小宋,     10:04,     10:06,       2分,        34,        22,       4/-,           -/-/-,           -/-
  5,      长子,     10:18,     10:20,       2分,        48,        33,       4/-,           -/-/-,           -/-
  6,    东田良,     10:31,     10:33,       2分,        61,        41,       5/-,           -/-/-,           -/-
  7,      赵庄,     10:46,     10:48,       2分,        76,        51,       5/-,           -/-/-,           -/-
  8,    西阳村,     11:00,     11:02,       2分,        90,        60,       5/-,           -/-/-,           -/-
  9,      高平,     11:14,     11:17,       3分,       104,        70,       6/-,           -/-/-,           -/-
 10,    南陈铺,     11:28,     11:30,       2分,       118,        78,       6/-,           -/-/-,           -/-
 11,    北板桥,     11:42,     11:44,       2分,       132,        86,     8.5/-,           -/-/-,           -/-
 12,    东元庆,     11:56,     11:58,       2分,       146,        96,     9.5/-,           -/-/-,           -/-
 13,    晋城北,     12:12,     12:14,       2分,       162,       104,    11.5/-,           -/-/-,           -/-
 14,      晋城,     12:26,     12:29,       3分,       176,       109,    11.5/-,           -/-/-,           -/-
 15,    西武匠,     12:36,     12:38,       2分,       186,       113,    12.5/-,           -/-/-,           -/-
 16,      东坡,     12:50,     12:52,       2分,       200,       122,    13.5/-,           -/-/-,           -/-
 17,      孔庄,     13:04,     13:06,       2分,       214,       130,    13.5/-,           -/-/-,           -/-
 18,      后寨,     13:18,     13:20,       2分,       228,       139,    13.5/-,           -/-/-,           -/-
 19,      月山,     13:38,     13:41,       3分,       248,       153,    15.5/-,           -/-/-,           -/-
 20,      焦作,     13:59,     14:01,       2分,       269,       169,    16.5/-,           -/-/-,           -/-
 21,      待王,     14:16,     14:18,       2分,       286,       181,    18.5/-,           -/-/-,           -/-
 22,      修武,     14:28,     14:30,       2分,       298,       191,    20.5/-,           -/-/-,           -/-
 23,    狮子营,     14:40,     14:42,       2分,       310,       201,    22.5/-,           -/-/-,           -/-
 24,      获嘉,     14:52,     14:54,       2分,       322,       210,    22.5/-,           -/-/-,           -/-
 25,      新乡,     15:25,         -,          ,       355,       232,    23.5/-,           -/-/-,           -/-
