   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    牡丹江,         -,     07:50,         -,         -,         -,         -,               -,              -
  2,      爱河,     08:05,     08:08,      03分,        15,         0,       0/-,           -/-/-,            -/-
  3,    磨刀石,     08:19,     08:22,      03分,        29,         0,       2/-,           -/-/-,            -/-
  4,      穆棱,     08:58,     09:35,      37分,        68,         0,       4/-,           -/-/-,            -/-
  5,    下城子,     09:46,     09:49,      03分,       116,         0,       4/-,           -/-/-,            -/-
  6,    八面通,     10:34,     10:38,      04分,       164,         0,     7.5/-,           -/-/-,            -/-
  7,    梨树镇,     11:11,     11:14,      03分,       201,         0,     8.5/-,           -/-/-,            -/-
  8,      石磷,     11:31,     11:33,      02分,       221,         0,     9.5/-,           -/-/-,            -/-
  9,      柳毛,     11:50,     11:55,      05分,       240,         0,       0/-,           -/-/-,            -/-
 10,      鸡西,     12:33,     12:41,      08分,       283,         0,    11.5/-,           -/-/-,            -/-
 11,      鸡东,     13:03,     13:05,      02分,       313,         0,    12.5/-,           -/-/-,            -/-
 12,      东海,     13:31,     13:33,      02分,       341,         0,    14.5/-,           -/-/-,            -/-
 13,    永安乡,     13:52,     13:54,      02分,       362,         0,    15.5/-,           -/-/-,            -/-
 14,      黑台,     14:14,     14:16,      02分,       384,         0,    16.5/-,           -/-/-,            -/-
 15,    连珠山,     14:31,     14:33,      02分,       401,         0,       0/-,           -/-/-,            -/-
 16,    密山西,     14:45,     14:47,      02分,       415,         0,       0/-,           -/-/-,            -/-
 17,      密山,     14:57,     14:59,      02分,       427,         0,    17.5/-,           -/-/-,            -/-
 18,      裴德,     15:15,     15:17,      02分,       445,         0,    18.5/-,           -/-/-,            -/-
 19,      兴凯,     15:40,     15:46,      06分,       470,         0,    18.5/-,           -/-/-,            -/-
 20,      杨岗,     16:11,     16:13,      02分,       501,         0,    19.5/-,           -/-/-,            -/-
 21,      凯北,     16:26,     16:28,      02分,       516,         0,       0/-,           -/-/-,            -/-
 22,      卫星,     16:37,     16:39,      02分,       527,         0,    20.5/-,           -/-/-,            -/-
 23,      虎林,     17:25,     17:46,      21分,       575,         0,    22.5/-,           -/-/-,            -/-
 24,      迎春,     18:27,     18:32,      05分,       637,         0,    25.5/-,           -/-/-,            -/-
 25,    东方红,     18:59,     18:59,      00分,       669,         0,    25.5/-,           -/-/-,            -/-
