   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      凭祥,         -,     14:00,         -,         -,         -,         -,               -,              -
  2,      夏石,     14:28,     14:30,      02分,        28,         0,       7/-,           -/-/-,            -/-
  3,      宁明,     14:51,     14:54,      03分,        51,         0,       9/-,           -/-/-,            -/-
  4,    龙伯屯,     15:07,     15:09,      02分,        67,         0,       0/-,           -/-/-,            -/-
  5,      亭亮,     15:25,     15:27,      02分,        85,         0,    10.5/-,           -/-/-,            -/-
  6,      天西,     15:40,     15:42,      02分,       100,         0,       0/-,           -/-/-,            -/-
  7,      崇左,     16:09,     16:15,      06分,       129,         0,    13.5/-,           -/-/-,            -/-
  8,      濑湍,     16:31,     16:34,      03分,       151,         0,    16.5/-,           -/-/-,            -/-
  9,      渠旧,     16:51,     17:01,      10分,       171,         0,    17.5/-,           -/-/-,            -/-
 10,      渠黎,     17:28,     17:30,      02分,       208,         0,    20.5/-,           -/-/-,            -/-
 11,      扶绥,     17:46,     17:51,      05分,       226,         0,    21.5/-,           -/-/-,            -/-
 12,    江西村,     18:25,     18:35,      10分,       265,         0,       0/-,           -/-/-,            -/-
 13,    金鸡村,     18:45,     18:48,      03分,       285,         0,       0/-,           -/-/-,            -/-
 14,      南宁,     19:30,     19:30,      00分,       330,         0,    29.5/-,           -/-/-,            -/-
