   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      陇西,         -,     06:28,         -,         -,         -,         -,               -,              -
  2,    鸳鸯镇,     06:47,     06:49,      02分,        19,         0,       1/-,           -/-/-,            -/-
  3,    贺家店,     06:58,     07:00,      02分,        30,         0,       2/-,           -/-/-,            -/-
  4,      武山,     07:10,     07:12,      02分,        42,         0,       2/-,           -/-/-,            -/-
  5,      洛门,     07:22,     07:24,      02分,        54,         0,       3/-,           -/-/-,            -/-
  6,    磐安镇,     07:34,     07:36,      02分,        66,         0,       3/-,           -/-/-,            -/-
  7,      甘谷,     07:53,     07:55,      02分,        85,         0,       4/-,           -/-/-,            -/-
  8,    新阳镇,     08:19,     08:21,      02分,       111,         0,     6.5/-,           -/-/-,            -/-
  9,    渭南镇,     08:35,     08:37,      02分,       127,         0,     7.5/-,           -/-/-,            -/-
 10,    三阳川,     08:45,     08:47,      02分,       137,         0,     7.5/-,           -/-/-,            -/-
 11,    南河川,     08:56,     08:58,      02分,       148,         0,     8.5/-,           -/-/-,            -/-
 12,      天水,     09:26,     09:26,      00分,       178,         0,     9.5/-,           -/-/-,            -/-
