   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      包头,         -,     08:10,         -,         -,         -,         -,               -,              -
  2,    包头东,     08:29,     08:33,      04分,        19,         0,       1/-,           -/-/-,            -/-
  3,      东兴,     08:49,     08:51,      02分,        39,         0,       0/-,           -/-/-,            -/-
  4,    公积坂,     09:05,     09:07,      02分,        55,         0,       0/-,           -/-/-,            -/-
  5,    美岱召,     09:42,     09:44,      02分,        92,         0,       0/-,           -/-/-,            -/-
  6,    陶思浩,     10:02,     10:04,      02分,       112,         0,       0/-,           -/-/-,            -/-
  7,    察素齐,     10:23,     10:25,      02分,       133,         0,     7.5/-,           -/-/-,            -/-
  8,  呼和浩特,     11:33,     11:50,      17分,       203,         0,    10.5/-,           -/-/-,            -/-
  9,呼和浩特东,     12:00,     12:07,      07分,       230,         0,    11.5/-,           -/-/-,            -/-
 10,      民族,     12:36,     12:39,      03分,       266,         0,       0/-,           -/-/-,            -/-
 11,    旗下营,     12:51,     12:54,      03分,       281,         0,    14.5/-,           -/-/-,            -/-
 12,    三道营,     13:10,     13:13,      03分,       300,         0,       0/-,           -/-/-,            -/-
 13,    福生庄,     13:30,     13:33,      03分,       320,         0,       0/-,           -/-/-,            -/-
 14,    卓资山,     13:49,     13:52,      03分,       339,         0,    16.5/-,           -/-/-,            -/-
 15,    姑家堡,     14:00,     14:02,      02分,       350,         0,       0/-,           -/-/-,            -/-
 16,    马盖图,     14:11,     14:13,      02分,       361,         0,       0/-,           -/-/-,            -/-
 17,    十八台,     14:29,     14:32,      03分,       379,         0,       0/-,           -/-/-,            -/-
 18,    八苏木,     14:45,     14:47,      02分,       395,         0,       0/-,           -/-/-,            -/-
 19,    集宁南,     15:19,     15:25,      06分,       429,         0,    20.5/-,           -/-/-,            -/-
 20,      苏集,     15:42,     15:44,      02分,       452,         0,       0/-,           -/-/-,            -/-
 21,  土贵乌拉,     16:01,     16:06,      05分,       471,         0,    21.5/-,           -/-/-,            -/-
 22,    红砂坝,     16:21,     16:24,      03分,       491,         0,       0/-,           -/-/-,            -/-
 23,    新安庄,     16:45,     16:48,      03分,       515,         0,       0/-,           -/-/-,            -/-
 24,      丰镇,     17:05,     17:08,      03分,       535,         0,    25.5/-,           -/-/-,            -/-
 25,    堡子湾,     17:28,     17:33,      05分,       558,         0,       0/-,           -/-/-,            -/-
 26,      孤山,     17:53,     17:54,      01分,       583,         0,       0/-,           -/-/-,            -/-
 27,      大同,     18:13,     18:13,      00分,       603,         0,    26.5/-,           -/-/-,            -/-
