   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    北京北,         -,     09:12,         -,         -,         -,         -,               -,              -
  2,    清华园,     09:19,     09:41,      22分,         7,         0,       2/-,           -/-/-,            -/-
  3,      清河,     09:51,     09:54,      03分,        39,         0,       2/-,           -/-/-,            -/-
  4,      昌平,     10:15,     10:45,      30分,        63,         0,       3/-,           -/-/-,            -/-
  5,      官高,     11:07,     11:08,      01分,       115,         0,       4/-,           -/-/-,            -/-
  6,      北宅,     12:15,     12:16,      01分,       183,         0,       5/-,           -/-/-,            -/-
  7,    怀柔北,     12:35,     12:50,      15分,       203,         0,       6/-,           -/-/-,            -/-
  8,    流水沟,     14:17,     14:19,      02分,       305,         0,    11.5/-,           -/-/-,            -/-
  9,    南大庙,     14:34,     14:36,      02分,       322,         0,    11.5/-,           -/-/-,            -/-
 10,      猴山,     14:46,     14:48,      02分,       334,         0,       0/-,           -/-/-,            -/-
 11,    五道河,     15:10,     15:12,      02分,       358,         0,    13.5/-,           -/-/-,            -/-
 12,  二道沟门,     15:22,     15:24,      02分,       370,         0,    13.5/-,           -/-/-,            -/-
 13,      滦平,     15:45,     15:47,      02分,       393,         0,    16.5/-,           -/-/-,            -/-
 14,    张百湾,     16:08,     16:10,      02分,       416,         0,    18.5/-,           -/-/-,            -/-
 15,    金沟屯,     16:23,     16:25,      02分,       431,         0,    18.5/-,           -/-/-,            -/-
 16,    滦河沿,     16:31,     16:33,      02分,       439,         0,    18.5/-,           -/-/-,            -/-
 17,    梁底下,     16:43,     16:48,      05分,       451,         0,    19.5/-,           -/-/-,            -/-
 18,      白旗,     16:57,     16:59,      02分,       465,         0,    19.5/-,           -/-/-,            -/-
 19,    超梁沟,     17:11,     17:13,      02分,       479,         0,    19.5/-,           -/-/-,            -/-
 20,    闹海营,     17:23,     17:46,      23分,       491,         0,       0/-,           -/-/-,            -/-
 21,      隆化,     17:54,     18:11,      17分,       522,         0,    20.5/-,           -/-/-,            -/-
 22,      承德,     19:36,     19:36,      00分,       624,         0,    24.5/-,           -/-/-,            -/-
