   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      上海,         -,     20:22,         -,         -,         -,         -,               -,              -
  2,      苏州,     21:16,     21:22,      06分,        54,         0,    12.5/-,      58.5/61/66,       88.5/100
  3,      无锡,     21:50,     21:54,      04分,        88,         0,    17.5/-,      63.5/66/72,       97.5/110
  4,      常州,     22:21,     22:37,      16分,       119,         0,    21.5/-,      67.5/71/77,      105.5/119
  5,      南京,     00:02,     00:08,      06分,       220,         0,    40.5/-,      86.5/90/98,      134.5/152
  6,    滁州北,     00:46,     00:49,      03分,       264,         0,    45.5/-,     91.5/95/104,      143.5/162
  7,      蚌埠,     02:27,     02:32,      05分,       365,         0,      61/-,     115/120/130,        178/201
  8,      宿州,     03:28,     03:31,      03分,       426,         0,      69/-,     130/135/147,        205/231
  9,      徐州,     04:43,     04:53,      10分,       501,         0,      80/-,     147/153/166,        232/262
 10,    枣庄西,     05:45,     05:47,      02分,       563,         0,      86/-,     159/166/180,        251/283
 11,      滕州,     06:09,     06:12,      03分,       587,         0,      90/-,     166/172/188,        262/296
 12,      邹城,     06:40,     06:42,      02分,       618,         0,      93/-,     172/179/195,        273/308
 13,      兖州,     06:57,     07:03,      06分,       635,         0,      93/-,     172/179/195,        273/308
 14,      泰山,     08:01,     08:04,      03分,       699,         0,       0/-,           0/0/0,            0/0
 15,      济南,     09:02,     09:16,      14分,       760,         0,     109/-,     200/208/226,        321/362
 16,      禹城,     09:56,     10:03,      07分,       814,         0,   113.5/-,   207.5/216/235,      333.5/376
 17,      平原,     10:27,     10:30,      03分,       845,         0,       0/-,           0/0/0,            0/0
 18,      德州,     11:03,     11:39,      36分,       881,         0,   121.5/-,   221.5/230/250,      355.5/401
 19,      吴桥,     11:55,     11:58,      03分,       933,         0,   124.5/-,   227.5/237/257,      364.5/411
 20,      东光,     12:19,     12:22,      03分,       957,         0,   124.5/-,   227.5/237/257,      364.5/411
 21,      泊头,     12:36,     12:48,      12分,       974,         0,   130.5/-,   236.5/246/267,      380.5/429
 22,      沧州,     13:12,     13:16,      04分,      1010,         0,   130.5/-,   236.5/246/267,      380.5/429
 23,      静海,     13:58,     14:00,      02分,      1056,         0,   138.5/-,   250.5/261/283,      404.5/456
 24,      天津,     14:59,     15:06,      07分,      1117,         0,   143.5/-,   260.5/271/294,      418.5/472
 25,      唐山,     16:39,     16:49,      10分,      1217,         0,   152.5/-,   275.5/286/311,      443.5/500
 26,    山海关,     18:56,     19:06,      10分,      1354,         0,     169/-,     305/317/345,        492/555
 27,      兴城,     20:14,     20:16,      02分,      1432,         0,     177/-,     319/332/360,        518/584
 28,    葫芦岛,     20:33,     20:35,      02分,      1451,         0,     177/-,     319/332/360,        518/584
 29,      锦州,     21:14,     21:37,      23分,      1492,         0,     182/-,     329/342/372,        532/600
 30,      阜新,     23:24,     23:24,      00分,      1622,         0,     191/-,     344/358/389,        559/630
