   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      兰州,         -,     07:46,         -,         -,         -,         -,               -,              -
  2,      水源,     08:17,     08:22,      05分,        31,         0,       0/-,           -/-/-,            -/-
  3,    邵家堂,     08:32,     08:39,      07分,        46,         0,       2/-,           -/-/-,            -/-
  4,      皋兰,     09:32,     09:33,      01分,       106,         0,       3/-,           -/-/-,            -/-
  5,    丰水村,     09:54,     09:55,      01分,       128,         0,       4/-,           -/-/-,            -/-
  6,    朱家窑,     10:06,     10:10,      04分,       140,         0,       4/-,           -/-/-,            -/-
  7,    白银西,     10:32,     11:20,      48分,       166,         0,       5/-,           -/-/-,            -/-
  8,    红砂岘,     11:31,     11:32,      01分,       225,         0,     6.5/-,           -/-/-,            -/-
  9,    红岘台,     12:13,     12:14,      01分,       267,         0,     8.5/-,           -/-/-,            -/-
 10,    兴泉堡,     13:19,     13:20,      01分,       333,         0,    10.5/-,           -/-/-,            -/-
 11,      景泰,     13:31,     13:34,      03分,       345,         0,    11.5/-,           -/-/-,            -/-
 12,      长城,     13:46,     13:47,      01分,       360,         0,    11.5/-,           -/-/-,            -/-
 13,    营盘水,     14:21,     14:25,      04分,       395,         0,    14.5/-,           -/-/-,            -/-
 14,      干塘,     14:50,     14:50,      00分,       424,         0,    15.5/-,           -/-/-,            -/-
