   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      赤峰,         -,     06:15,         -,         -,         -,         -,               -,              -
  2,    赤峰西,     06:23,     06:25,      02分,         8,         0,       1/-,           -/-/-,            -/-
  3,    北台子,     06:33,     06:35,      02分,        18,         0,       0/-,           -/-/-,            -/-
  4,  曹家营子,     06:43,     06:49,      06分,        28,         0,       0/-,           -/-/-,            -/-
  5,    三把火,     07:00,     07:02,      02分,        45,         0,       0/-,           -/-/-,            -/-
  6,    红花沟,     07:10,     07:12,      02分,        55,         0,       2/-,           -/-/-,            -/-
  7,    四分地,     07:20,     07:22,      02分,        65,         0,       0/-,           -/-/-,            -/-
  8,  牛家营子,     07:31,     07:43,      12分,        76,         0,       0/-,           -/-/-,            -/-
  9,    中台子,     07:52,     07:54,      02分,        97,         0,       0/-,           -/-/-,            -/-
 10,      老府,     08:05,     08:07,      02分,       110,         0,       4/-,           -/-/-,            -/-
 11,    杨家营,     08:16,     08:18,      02分,       121,         0,       0/-,           -/-/-,            -/-
 12,  五十家子,     08:30,     08:32,      02分,       135,         0,       0/-,           -/-/-,            -/-
 13,    朝阳地,     08:44,     08:46,      02分,       149,         0,     6.5/-,           -/-/-,            -/-
 14,    黄家店,     08:56,     08:58,      02分,       161,         0,       0/-,           -/-/-,            -/-
 15,    纪家沟,     09:10,     09:12,      02分,       175,         0,     6.5/-,           -/-/-,            -/-
 16,      银镇,     09:26,     09:28,      02分,       191,         0,       0/-,           -/-/-,            -/-
 17,    广德号,     09:40,     09:42,      02分,       205,         0,       0/-,           -/-/-,            -/-
 18,      腰栈,     09:51,     09:53,      02分,       216,         0,       0/-,           -/-/-,            -/-
 19,    四合永,     10:04,     10:06,      02分,       229,         0,     9.5/-,           -/-/-,            -/-
 20,      庙宫,     10:19,     10:21,      02分,       244,         0,       0/-,           -/-/-,            -/-
 21,    东大坝,     10:32,     10:34,      02分,       257,         0,       0/-,           -/-/-,            -/-
 22,    张三营,     10:47,     10:49,      02分,       272,         0,       0/-,           -/-/-,            -/-
 23,    沙坨子,     11:00,     11:02,      02分,       285,         0,       0/-,           -/-/-,            -/-
 24,    汤头沟,     11:12,     11:14,      02分,       297,         0,       0/-,           -/-/-,            -/-
 25,    河洛营,     11:25,     11:27,      02分,       310,         0,       0/-,           -/-/-,            -/-
 26,      隆化,     11:37,     11:52,      15分,       322,         0,    14.5/-,           -/-/-,            -/-
 27,      承德,     12:57,     12:57,      00分,       402,         0,    17.5/-,           -/-/-,            -/-
