   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      大连,         -,     08:49,         -,         -,         -,         -,               -,              -
  2,      金州,     09:15,     09:18,      03分,        26,         0,       7/-,        53/56/60,        79.5/90
  3,    普兰店,     09:50,     09:53,      03分,        61,         0,    10.5/-,      56.5/59/64,        87.5/99
  4,    瓦房店,     10:13,     10:16,      03分,        84,         0,    14.5/-,      60.5/63/69,       94.5/107
  5,    大石桥,     11:43,     11:46,      03分,       174,         0,    32.5/-,      78.5/82/89,      120.5/136
  6,      海城,     12:11,     12:13,      02分,       202,         0,    36.5/-,      82.5/86/94,      127.5/144
  7,      鞍山,     12:39,     12:42,      03分,       230,         0,    40.5/-,      86.5/90/98,      134.5/152
  8,      辽阳,     13:01,     13:04,      03分,       252,         0,    44.5/-,     90.5/94/103,      140.5/159
  9,      沈阳,     13:53,     14:10,      17分,       304,         0,    48.5/-,     94.5/99/107,      149.5/169
 10,    沈阳北,     14:17,     14:24,      07分,       328,         0,    48.5/-,     94.5/99/107,      149.5/169
 11,      铁岭,     15:05,     15:07,      02分,       376,         0,      61/-,     115/120/130,        178/201
 12,      昌图,     15:45,     15:47,      02分,       416,         0,      66/-,     124/129/140,        196/221
 13,      四平,     16:27,     16:33,      06分,       458,         0,      72/-,     135/141/153,        213/240
 14,    八面城,     16:54,     16:56,      02分,       485,         0,      75/-,     141/147/160,        222/251
 15,      双辽,     17:42,     17:47,      05分,       533,         0,      82/-,     152/158/172,        240/271
 16,      茂林,     18:27,     18:29,      02分,       578,         0,      86/-,     159/166/180,        251/283
 17,      保康,     18:43,     18:45,      02分,       594,         0,      90/-,     166/173/188,        262/296
 18,    太平川,     19:11,     19:13,      02分,       622,         0,      93/-,     172/179/195,        273/308
 19,      开通,     19:46,     19:48,      02分,       657,         0,      98/-,     180/187/204,        287/324
 20,      黑水,     20:22,     20:24,      02分,       693,         0,     101/-,     186/194/210,        298/336
 21,      洮南,     20:37,     20:39,      02分,       708,         0,     105/-,     193/201/218,        310/350
 22,      白城,     21:07,     21:15,      08分,       738,         0,     105/-,     193/201/218,        310/350
 23,      镇赉,     21:42,     21:45,      03分,       773,         0,     109/-,     200/208/226,        321/362
 24,      泰来,     22:31,     22:36,      05分,       822,         0,   118.5/-,   215.5/224/244,      343.5/387
 25,  齐齐哈尔,     00:16,     00:40,      24分,       927,         0,   130.5/-,   236.5/246/267,      380.5/429
 26,    扎兰屯,     03:18,     03:31,      13分,      1109,         0,   143.5/-,   260.5/271/294,      418.5/472
 27,    博克图,     05:31,     05:33,      02分,      1242,         0,   156.5/-,   283.5/295/320,      455.5/513
 28,    兴安岭,     06:06,     06:08,      02分,      -163,         0,       0/-,           0/0/0,            0/0
 29,    西岭口,     06:31,     06:33,      02分,      -138,         0,       0/-,           0/0/0,            0/0
 30,    乌奴耳,     06:53,     06:55,      02分,      1324,         0,   159.5/-,   289.5/301/327,      467.5/527
 31,    免渡河,     07:27,     07:29,      02分,      1358,         0,   159.5/-,   289.5/301/327,      467.5/527
 32,    牙克石,     07:59,     08:02,      03分,      1390,         0,   166.5/-,   299.5/311/338,      481.5/543
 33,      大雁,     08:25,     08:28,      03分,      1416,         0,   166.5/-,   299.5/311/338,      481.5/543
 34,  扎罗木得,     08:38,     08:39,      01分,       -11,         0,       0/-,           0/0/0,            0/0
 35,    海拉尔,     09:46,     09:46,      00分,      1497,         0,     174/-,     313/325/354,        506/570
