   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      大连,         -,     07:50,         -,         -,         -,         -,               -,              -
  2,      金州,     08:16,     08:20,      04分,        26,         0,       7/-,        53/56/60,        79.5/90
  3,    普兰店,     08:52,     08:55,      03分,        62,         0,    10.5/-,      56.5/59/64,        87.5/99
  4,    瓦房店,     09:15,     09:18,      03分,        85,         0,    14.5/-,      60.5/63/69,       94.5/107
  5,    熊岳城,     10:07,     10:10,      03分,       137,         0,    25.5/-,      71.5/75/81,      109.5/124
  6,      盖州,     10:31,     10:33,      02分,       161,         0,    29.5/-,      75.5/79/86,      115.5/131
  7,    大石桥,     10:59,     11:02,      03分,       189,         0,    32.5/-,      78.5/82/89,      120.5/136
  8,      海城,     11:27,     11:30,      03分,       217,         0,    36.5/-,      82.5/86/94,      127.5/144
  9,      鞍山,     11:56,     12:00,      04分,       246,         0,    40.5/-,      86.5/90/98,      134.5/152
 10,      辽阳,     12:19,     12:22,      03分,       269,         0,    44.5/-,     90.5/94/103,      140.5/159
 11,    苏家屯,     12:57,     12:59,      02分,       307,         0,    48.5/-,     94.5/99/107,      149.5/169
 12,      沈阳,     13:17,     13:32,      15分,       327,         0,    48.5/-,     94.5/99/107,      149.5/169
 13,    沈阳北,     13:39,     13:48,      09分,       349,         0,    48.5/-,     94.5/99/107,      149.5/169
 14,      铁岭,     14:29,     14:32,      03分,       399,         0,      61/-,     115/120/130,        178/201
 15,      昌图,     15:25,     15:27,      02分,       455,         0,      66/-,     124/129/140,        196/221
 16,      四平,     16:05,     16:08,      03分,       495,         0,      72/-,     135/141/153,        213/240
 17,    郭家店,     16:26,     16:28,      02分,       516,         0,      75/-,     141/147/160,        222/251
 18,    公主岭,     16:46,     16:48,      02分,       536,         0,      75/-,     141/147/160,        222/251
 19,      长春,     17:32,     17:41,      09分,       582,         0,      82/-,     152/158/172,        240/271
 20,      德惠,     18:28,     18:30,      02分,       638,         0,      93/-,     172/179/195,        273/308
 21,      扶余,     19:09,     19:11,      02分,       679,         0,      98/-,     180/187/204,        287/324
 22,  哈尔滨西,     20:16,     20:41,      25分,       746,         0,     105/-,     193/201/218,        310/350
 23,      肇东,     21:36,     21:38,      02分,       826,         0,   118.5/-,   215.5/224/244,      343.5/387
 24,    大庆西,     22:37,     22:53,      16分,       887,         0,   124.5/-,   227.5/237/257,      364.5/411
 25,    博克图,     03:50,     03:53,      03分,      1200,         0,   156.5/-,   283.5/295/320,      455.5/513
 26,    牙克石,     05:42,     05:44,      02分,      1312,         0,     169/-,     305/317/345,        492/555
 27,    海拉尔,     07:13,     07:20,      07分,      1403,         0,     174/-,     313/325/354,        506/570
 28,      完工,     08:00,     08:01,      01分,        10,         0,       0/-,           0/0/0,            0/0
 29,      嵯岗,     08:40,     08:42,      02分,      1490,         0,     182/-,     329/342/372,        532/600
 30,扎赉诺尔西,     09:07,     09:09,      02分,      1517,         0,     187/-,     337/350/381,        546/615
 31,    满洲里,     09:35,     09:35,      00分,      1545,         0,     187/-,     337/350/381,        546/615
