   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    叶柏寿,         -,     06:52,         -,         -,         -,         -,               -,              -
  2,    凌源东,     07:36,     07:38,      02分,        44,         0,       3/-,           -/-/-,            -/-
  3,      凌源,     07:47,     07:51,      04分,        55,         0,       3/-,           -/-/-,            -/-
  4,      水泉,     08:21,     08:23,      02分,        89,         0,       0/-,           -/-/-,            -/-
  5,    三十家,     08:44,     08:46,      02分,       112,         0,       5/-,           -/-/-,            -/-
  6,    魏杖子,     08:54,     08:56,      02分,       122,         0,       5/-,           -/-/-,            -/-
  7,    东沟门,     09:06,     09:08,      02分,       134,         0,       0/-,           -/-/-,            -/-
  8,    东营子,     09:30,     09:30,      00分,       158,         0,       0/-,           -/-/-,            -/-
  9,    刀尔登,     09:42,     09:44,      02分,       170,         0,     7.5/-,           -/-/-,            -/-
 10,    杨杖子,     09:52,     09:58,      06分,       180,         0,     8.5/-,           -/-/-,            -/-
 11,      北磴,     10:18,     10:18,      00分,       206,         0,       0/-,           -/-/-,            -/-
 12,    任家店,     10:23,     10:23,      00分,       211,         0,       0/-,           -/-/-,            -/-
 13,    田家沟,     10:28,     10:28,      00分,       216,         0,       0/-,           -/-/-,            -/-
 14,    金杖子,     10:56,     11:02,      06分,       244,         0,    11.5/-,           -/-/-,            -/-
 15,    宣家沟,     11:18,     11:18,      00分,       266,         0,       0/-,           -/-/-,            -/-
 16,      南汤,     11:23,     11:23,      00分,       271,         0,       0/-,           -/-/-,            -/-
 17,      建昌,     12:00,     12:06,      06分,       308,         0,    14.5/-,           -/-/-,            -/-
 18,      南桥,     12:45,     12:48,      03分,       353,         0,    16.5/-,           -/-/-,            -/-
 19,    杨家店,     13:00,     13:00,      00分,       368,         0,       0/-,           -/-/-,            -/-
 20,    杨树湾,     13:09,     13:23,      14分,       377,         0,       0/-,           -/-/-,            -/-
 21,    四家子,     13:28,     13:28,      00分,       396,         0,       0/-,           -/-/-,            -/-
 22,    鸽子洞,     13:33,     13:33,      00分,       401,         0,       0/-,           -/-/-,            -/-
 23,    大徐屯,     13:38,     13:38,      00分,       406,         0,       0/-,           -/-/-,            -/-
 24,    串子沟,     14:26,     14:32,      06分,       454,         0,       0/-,           -/-/-,            -/-
 25,    郭家屯,     14:49,     14:51,      02分,       477,         0,       0/-,           -/-/-,            -/-
 26,    孔家沟,     14:56,     14:56,      00分,       484,         0,       0/-,           -/-/-,            -/-
 27,    柳树屯,     15:30,     15:37,      07分,       518,         0,    23.5/-,           -/-/-,            -/-
 28,      营北,     15:40,     15:40,      00分,       528,         0,       0/-,           -/-/-,            -/-
 29,    高桥镇,     16:05,     16:07,      02分,       553,         0,    24.5/-,           -/-/-,            -/-
 30,    女儿河,     16:25,     16:27,      02分,       573,         0,       0/-,           -/-/-,            -/-
 31,      桃园,     16:34,     16:36,      02分,       582,         0,       0/-,           -/-/-,            -/-
 32,      锦州,     16:44,     16:44,      00分,       592,         0,    26.5/-,           -/-/-,            -/-
