   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      鸡西,         -,     07:22,         -,         -,         -,         -,               -,              -
  2,      滴道,     07:39,     07:41,      02分,        17,         0,       1/-,           -/-/-,            -/-
  3,      兰岭,     08:05,     08:08,      03分,        43,         0,       0/-,           -/-/-,            -/-
  4,      青龙,     08:28,     08:30,      02分,        66,         0,       2/-,           -/-/-,            -/-
  5,      麻山,     08:47,     08:49,      02分,        85,         0,       3/-,           -/-/-,            -/-
  6,    西麻山,     08:57,     08:59,      02分,        95,         0,       3/-,           -/-/-,            -/-
  7,      奎山,     09:08,     09:10,      02分,       106,         0,       4/-,           -/-/-,            -/-
  8,      杨木,     09:27,     09:29,      02分,       125,         0,       0/-,           -/-/-,            -/-
  9,      林口,     09:44,     09:48,      04分,       142,         0,       5/-,           -/-/-,            -/-
 10,      向阳,     10:12,     10:15,      03分,       170,         0,     6.5/-,           -/-/-,            -/-
 11,      楚山,     10:27,     10:29,      02分,       185,         0,     7.5/-,           -/-/-,            -/-
 12,      宝林,     10:42,     10:44,      02分,       200,         0,     8.5/-,           -/-/-,            -/-
 13,    朱家沟,     11:11,     11:13,      02分,       229,         0,     9.5/-,           -/-/-,            -/-
 14,      五林,     11:30,     11:30,      00分,       248,         0,       0/-,           -/-/-,            -/-
 15,      柴河,     11:39,     11:41,      02分,       257,         0,    10.5/-,           -/-/-,            -/-
 16,      桦林,     11:54,     11:56,      02分,       272,         0,    11.5/-,           -/-/-,            -/-
 17,    牡丹江,     12:17,     12:17,      00分,       295,         0,    12.5/-,           -/-/-,            -/-
