   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  莫尔道嘎,         -,     15:36,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,  得耳布尔,     16:49,     16:52,       3分,        73,        43,       3/-,           -/-/-,           -/-
  3,      朝中,     17:44,     17:47,       3分,       128,        75,       4/-,           -/-/-,           -/-
  4,      根河,     18:11,     18:23,      12分,       155,        97,     6.5/-,           -/-/-,           -/-
  5,      哈达,     18:50,     18:58,       8分,       194,       112,     7.5/-,           -/-/-,           -/-
  6,  伊图里河,     19:22,     19:35,      13分,       226,       123,     8.5/-,           -/-/-,           -/-
  7,    图里河,     20:10,     20:13,       3分,       274,       147,     9.5/-,           -/-/-,           -/-
  8,      岭北,     20:56,     21:06,      10分,       320,       169,    10.5/-,           -/-/-,           -/-
  9,      岭南,     21:53,     21:56,       3分,       377,       186,    11.5/-,           -/-/-,           -/-
 10,    新帐房,     22:19,     22:20,       1分,       403,       195,    12.5/-,           -/-/-,           -/-
 11,    库都尔,     22:35,     22:40,       5分,       419,       215,    14.5/-,           -/-/-,           -/-
 12,      原林,     23:10,     23:13,       3分,       454,       240,    15.5/-,           -/-/-,           -/-
 13,      岩山,     23:50,     23:57,       7分,       494,       267,    17.5/-,           -/-/-,           -/-
 14,  乌尔旗汗,     00:35,     01:15,      40分,       539,       291,    18.5/-,           -/-/-,           -/-
 15,      煤田,     01:38,     01:48,      10分,       602,       302,    19.5/-,           -/-/-,           -/-
 16,      牧原,     02:05,     02:31,      26分,       629,       318,    19.5/-,           -/-/-,           -/-
 17,    汇流河,     03:00,     03:29,      29分,       684,       345,    21.5/-,           -/-/-,           -/-
 18,    牙克石,     03:44,     03:50,       6分,       728,       359,    21.5/-,           -/-/-,           -/-
 19,    海拉尔,     05:15,         -,          ,       819,       441,    26.5/-,           -/-/-,           -/-
