   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      邯郸,         -,     07:03,         -,         -,         -,         -,               -,              -
  2,      武安,     07:48,     07:50,      02分,        45,         0,       2/-,           -/-/-,            -/-
  3,      午汲,     08:02,     08:03,      01分,        59,         0,       2/-,           -/-/-,            -/-
  4,      磁山,     08:15,     08:21,      06分,        72,         0,       3/-,           -/-/-,            -/-
  5,    徘徊北,     08:36,     08:37,      01分,        93,         0,       3/-,           -/-/-,            -/-
  6,    新固镇,     08:46,     08:47,      01分,       103,         0,       0/-,           -/-/-,            -/-
  7,    什里店,     08:57,     08:58,      01分,       114,         0,       4/-,           -/-/-,            -/-
  8,      阳邑,     09:09,     09:11,      02分,       126,         0,       4/-,           -/-/-,            -/-
  9,      豆庄,     09:21,     09:22,      01分,       138,         0,       5/-,           -/-/-,            -/-
 10,      井店,     09:51,     09:53,      02分,       168,         0,     6.5/-,           -/-/-,            -/-
 11,      涉县,     10:03,     10:06,      03分,       180,         0,     7.5/-,           -/-/-,            -/-
 12,      悬钟,     10:23,     10:24,      01分,       200,         0,     8.5/-,           -/-/-,            -/-
 13,      黎城,     11:45,     11:47,      02分,       282,         0,    10.5/-,           -/-/-,            -/-
 14,      潞城,     12:53,     12:53,      00分,       350,         0,    14.5/-,           -/-/-,            -/-
