   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      通化,         -,     08:30,         -,         -,         -,         -,               -,              -
  2,      鸭园,     08:55,     08:59,      04分,        25,         0,       0/-,           0/0/0,            -/-
  3,      菇园,     09:09,     09:11,      02分,        39,         0,       7/-,        53/56/60,            -/-
  4,      道清,     09:21,     09:28,      07分,        51,         0,       7/-,        53/56/60,            -/-
  5,      老营,     09:38,     09:40,      02分,        68,         0,       9/-,        55/58/63,            -/-
  6,    白山市,     09:56,     10:01,      05分,        86,         0,       9/-,        55/58/63,            -/-
  7,      江源,     10:22,     10:27,      05分,       112,         0,    10.5/-,      56.5/59/64,            -/-
  8,      大东,     10:53,     11:11,      18分,       143,         0,       0/-,           0/0/0,            -/-
  9,      湾沟,     11:27,     11:47,      20分,       177,         0,    14.5/-,      60.5/63/69,            -/-
 10,    松树镇,     12:18,     12:49,      31分,       228,         0,    18.5/-,      64.5/67/73,            -/-
 11,      氡泉,     13:54,     13:55,      01分,       324,         0,       0/-,           0/0/0,            -/-
 12,    仙人桥,     14:04,     14:07,      03分,       334,         0,    20.5/-,      66.5/70/76,            -/-
 13,    松江河,     14:44,     14:52,      08分,       374,         0,    25.5/-,      71.5/75/81,            -/-
 14,      泉阳,     15:21,     15:24,      03分,       411,         0,    29.5/-,      75.5/79/86,            -/-
 15,    砬子河,     15:53,     15:55,      02分,       443,         0,       0/-,           0/0/0,            -/-
 16,      白河,     16:55,     16:55,      00分,       505,         0,    36.5/-,      82.5/86/94,            -/-
