   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  齐齐哈尔,         -,     10:30,         -,         -,         -,         -,               -,              -
  2,      富裕,     11:38,     11:40,      02分,        68,         0,    10.5/-,      56.5/59/64,        85.5/97
  3,      富海,     12:08,     12:10,      02分,        98,         0,    13.5/-,      59.5/62/68,       90.5/102
  4,      依安,     12:35,     12:41,      06分,       125,         0,    17.5/-,      63.5/66/72,       97.5/110
  5,      克山,     13:19,     13:20,      01分,       169,         0,    25.5/-,      71.5/75/81,      109.5/124
  6,      克东,     13:47,     13:49,      02分,       197,         0,    29.5/-,      75.5/79/86,      115.5/131
  7,      北安,     14:12,     14:18,      06分,       222,         0,    32.5/-,      78.5/82/89,      120.5/136
  8,      赵光,     14:43,     14:45,      02分,       253,         0,    35.5/-,      81.5/85/92,      124.5/141
  9,      通北,     15:17,     15:19,      02分,       287,         0,    38.5/-,      84.5/88/96,      130.5/147
 10,      海伦,     15:56,     15:58,      02分,       326,         0,    44.5/-,     90.5/94/103,      140.5/159
 11,      绥棱,     16:23,     16:25,      02分,       353,         0,    47.5/-,     93.5/98/106,      146.5/165
 12,    张维屯,     16:42,     16:51,      09分,       372,         0,    48.5/-,     94.5/99/107,      149.5/169
 13,    四方台,     17:04,     17:10,      06分,       394,         0,    54.5/-,   102.5/107/116,      158.5/179
 14,      秦家,     17:22,     17:43,      21分,       412,         0,    54.5/-,   102.5/107/116,      158.5/179
 15,      绥化,     18:06,     18:09,      03分,       456,         0,    56.5/-,   107.5/112/122,      167.5/189
 16,    兴隆镇,     18:28,     18:31,      03分,       478,         0,      61/-,     115/120/130,        178/201
 17,      呼兰,     19:09,     19:11,      02分,       519,         0,      66/-,     124/129/140,        196/221
 18,    哈尔滨,     19:41,     20:10,      29分,       551,         0,      69/-,     130/135/147,        205/231
 19,      扶余,     21:21,     21:23,      02分,       651,         0,      80/-,     147/153/166,        232/262
 20,      德惠,     22:00,     22:02,      02分,       690,         0,      86/-,     159/166/180,        251/283
 21,      长春,     22:58,     23:06,      08分,       748,         0,      93/-,     172/179/195,        273/308
 22,      铁岭,     02:52,     02:54,      02分,       982,         0,   118.5/-,   215.5/224/244,      343.5/387
 23,    沈阳北,     03:44,     03:51,      07分,      1034,         0,   124.5/-,   227.5/237/257,      364.5/411
 24,      沈阳,     03:58,     04:11,      13分,      1048,         0,   124.5/-,   227.5/237/257,      364.5/411
 25,      本溪,     05:14,     05:22,      08分,      1124,         0,   130.5/-,   236.5/246/267,      380.5/429
 26,    凤凰城,     07:04,     07:07,      03分,      1234,         0,   143.5/-,   260.5/271/294,      418.5/472
 27,    一面山,     07:21,     07:23,      02分,      1251,         0,   143.5/-,   260.5/271/294,      418.5/472
 28,    汤山城,     07:35,     07:41,      06分,      1265,         0,   148.5/-,   268.5/279/303,      430.5/485
 29,    五龙背,     07:51,     07:53,      02分,      1281,         0,   148.5/-,   268.5/279/303,      430.5/485
 30,      丹东,     08:15,     08:15,      00分,      1305,         0,   148.5/-,   268.5/279/303,      430.5/485
