   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      通化,         -,     07:35,         -,         -,         -,         -,               -,              -
  2,    东通化,     07:46,     07:48,      02分,        11,         0,       2/-,           -/-/-,            -/-
  3,      水洞,     07:59,     08:01,      02分,        24,         0,       2/-,           -/-/-,            -/-
  4,      鸭园,     08:09,     08:11,      02分,        34,         0,       0/-,           -/-/-,            -/-
  5,      铁厂,     08:19,     08:21,      02分,        44,         0,       3/-,           -/-/-,            -/-
  6,      果松,     08:39,     08:41,      02分,        64,         0,       4/-,           -/-/-,            -/-
  7,      石湖,     09:00,     09:00,      00分,        85,         0,       0/-,           -/-/-,            -/-
  8,      老岭,     09:10,     09:10,      00分,        95,         0,       0/-,           -/-/-,            -/-
  9,      黄柏,     09:39,     09:41,      02分,       124,         0,       6/-,           -/-/-,            -/-
 10,    西阳岔,     09:50,     09:50,      00分,       135,         0,       0/-,           -/-/-,            -/-
 11,      阳岔,     10:07,     10:09,      02分,       152,         0,     7.5/-,           -/-/-,            -/-
 12,      集安,     10:33,     10:33,      00分,       178,         0,     8.5/-,           -/-/-,            -/-
