   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      集安,         -,     11:04,         -,         -,         -,         -,               -,              -
  2,      阳岔,     11:25,     11:27,      02分,        21,         0,       2/-,           -/-/-,            -/-
  3,    西阳岔,     11:40,     11:40,      00分,        36,         0,       0/-,           -/-/-,            -/-
  4,      黄柏,     11:54,     11:56,      02分,        50,         0,       3/-,           -/-/-,            -/-
  5,      老岭,     12:10,     12:10,      00分,        66,         0,       0/-,           -/-/-,            -/-
  6,      石湖,     12:30,     12:30,      00分,        86,         0,       0/-,           -/-/-,            -/-
  7,      果松,     12:52,     12:54,      02分,       108,         0,       5/-,           -/-/-,            -/-
  8,      铁厂,     13:12,     13:14,      02分,       128,         0,       6/-,           -/-/-,            -/-
  9,      鸭园,     13:22,     13:24,      02分,       138,         0,       0/-,           -/-/-,            -/-
 10,      水洞,     13:32,     13:40,      08分,       148,         0,     7.5/-,           -/-/-,            -/-
 11,    东通化,     13:51,     13:53,      02分,       167,         0,     7.5/-,           -/-/-,            -/-
 12,      通化,     14:05,     14:05,      00分,       181,         0,     8.5/-,           -/-/-,            -/-
