   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  连云港东,         -,     16:41,         -,         -,         -,         -,               -,              -
  2,    东海县,     17:46,     17:49,      03分,        65,         0,       9/-,        55/58/63,        84.5/96
  3,      新沂,     18:21,     18:25,      04分,       100,         0,    14.5/-,      60.5/63/69,       94.5/107
  4,      邳州,     18:49,     18:52,      03分,       128,         0,    18.5/-,      64.5/67/73,       99.5/113
  5,      徐州,     19:44,     20:04,      20分,       183,         0,    29.5/-,      75.5/79/86,      115.5/131
  6,      淮北,     21:08,     21:12,      04分,       267,         0,    36.5/-,      82.5/86/94,      127.5/144
  7,      涡阳,     22:11,     22:15,      04分,       330,         0,    45.5/-,     91.5/95/104,      143.5/162
  8,      阜阳,     23:21,     23:42,      21分,       400,         0,    56.5/-,   107.5/112/122,      167.5/189
  9,      淮滨,     01:19,     01:22,      03分,      -922,         0,      63/-,     120/125/136,        188/212
 10,      潢川,     02:00,     02:03,      03分,       559,         0,      66/-,     124/129/140,        196/221
 11,      新县,     02:46,     03:15,      29分,      -835,         0,      72/-,     135/141/153,        213/240
 12,      麻城,     03:56,     03:59,      03分,       675,         0,      80/-,     147/153/166,        232/262
 13,      汉口,     05:42,     05:42,      00分,      -659,         0,      90/-,     166/173/188,        262/296
