   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    北京西,         -,     11:05,         -,         -,         -,         -,               -,              -
  2,      任丘,     12:32,     12:34,      02分,        87,         0,    20.5/-,      66.5/70/76,      101.5/115
  3,      饶阳,     13:14,     13:22,      08分,       129,         0,    29.5/-,      75.5/79/86,      115.5/131
  4,      衡水,     14:08,     14:14,      06分,       183,         0,    36.5/-,      82.5/86/94,      127.5/144
  5,    清河城,     15:04,     15:07,      03分,       239,         0,    45.5/-,     91.5/95/104,      143.5/162
  6,      聊城,     16:02,     16:12,      10分,       297,         0,    54.5/-,   102.5/107/116,      158.5/179
  7,      台前,     16:47,     16:49,      02分,       342,         0,       0/-,           0/0/0,            0/0
  8,      梁山,     17:03,     17:06,      03分,       358,         0,      63/-,     120/125/136,        188/212
  9,      菏泽,     17:53,     17:56,      03分,       408,         0,      72/-,     135/141/153,        213/240
 10,      商丘,     19:24,     19:30,      06分,       499,         0,      82/-,     152/158/172,        240/271
 11,      民权,     20:06,     20:10,      04分,       541,         0,      86/-,     159/166/180,        251/283
 12,      兰考,     20:32,     20:36,      04分,       567,         0,      90/-,     166/173/188,        262/296
 13,      开封,     21:07,     21:11,      04分,       602,         0,      93/-,     172/179/195,        273/308
 14,      郑州,     22:10,     22:10,      00分,       665,         0,     101/-,     186/194/210,        298/336
