   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    大庆西,         -,     17:54,         -,         -,         -,         -,               -,              -
  2,      大庆,     18:06,     18:08,      02分,        12,         0,       2/-,           -/-/-,            -/-
  3,    大庆东,     18:19,     18:21,      02分,        25,         0,       2/-,           -/-/-,            -/-
  4,    卧里屯,     18:33,     18:58,      25分,        39,         0,       2/-,           -/-/-,            -/-
  5,      安达,     19:11,     19:16,      05分,        77,         0,       3/-,           -/-/-,            -/-
  6,        宋,     19:43,     20:00,      17分,       109,         0,       4/-,           -/-/-,            -/-
  7,      肇东,     20:26,     20:28,      02分,       152,         0,     6.5/-,           -/-/-,            -/-
  8,      姜家,     20:39,     20:41,      02分,       165,         0,     7.5/-,           -/-/-,            -/-
  9,    里木店,     20:51,     20:52,      01分,       177,         0,     8.5/-,           -/-/-,            -/-
 10,    对青山,     21:02,     21:04,      02分,       188,         0,     8.5/-,           -/-/-,            -/-
 11,      万乐,     21:15,     21:17,      02分,       201,         0,     9.5/-,           -/-/-,            -/-
 12,      滨江,     22:35,     22:35,      00分,       281,         0,    11.5/-,           -/-/-,            -/-
