   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  上海虹桥,         -,     07:28,         -,         -,         -,         -,               -,              -
  2,    苏州北,     07:53,     07:55,      02分,        25,         0,    34.5/-,           -/-/-,            -/-
  3,    常州北,     08:17,     08:19,      02分,        49,         0,    74.5/-,           -/-/-,            -/-
  4,    镇江南,     08:37,     08:39,      02分,        69,         0,   104.5/-,           -/-/-,            -/-
  5,    南京南,     08:58,     09:00,      02分,        90,         0,   134.5/-,           -/-/-,            -/-
  6,      滁州,     09:18,     09:23,      05分,       110,         0,   164.5/-,           -/-/-,            -/-
  7,    宿州东,     10:10,     10:15,      05分,       162,         0,     254/-,           -/-/-,            -/-
  8,    徐州东,     10:34,     10:37,      03分,       186,         0,     279/-,           -/-/-,            -/-
  9,    曲阜东,     11:14,     11:19,      05分,       226,         0,     344/-,           -/-/-,            -/-
 10,    济南西,     11:50,     11:52,      02分,       262,         0,   398.5/-,           -/-/-,            -/-
 11,    北京南,     13:26,     13:26,      00分,       358,         0,     553/-,           -/-/-,            -/-
