   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    黄山北,         -,     14:38,         -,         -,         -,         -,               -,              -
  2,    绩溪北,     14:52,     14:54,      02分,        14,         0,      19/-,           -/-/-,            -/-
  3,      旌德,     15:05,     15:07,      02分,        27,         0,    31.5/-,           -/-/-,            -/-
  4,      泾县,     15:21,     15:23,      02分,        43,         0,    51.5/-,           -/-/-,            -/-
  5,      南陵,     15:33,     15:35,      02分,        55,         0,      61/-,           -/-/-,            -/-
  6,      无为,     15:54,     15:56,      02分,        76,         0,    92.5/-,           -/-/-,            -/-
  7,    合肥南,     16:26,     16:31,      05分,       108,         0,   140.5/-,           -/-/-,            -/-
  8,    淮南东,     17:09,     17:11,      02分,       151,         0,   190.5/-,           -/-/-,            -/-
  9,    徐州东,     18:00,     18:05,      05分,       202,         0,   276.5/-,           -/-/-,            -/-
 10,      枣庄,     18:23,     18:24,      01分,       225,         0,   303.5/-,           -/-/-,            -/-
 11,      泰安,     19:02,     19:05,      03分,       264,         0,   370.5/-,           -/-/-,            -/-
 12,    济南西,     19:22,     19:27,      05分,       284,         0,     395/-,           -/-/-,            -/-
 13,    沧州西,     20:13,     20:15,      02分,       335,         0,   471.5/-,           -/-/-,            -/-
 14,    北京南,     21:06,     21:06,      00分,       388,         0,   548.5/-,           -/-/-,            -/-
