   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      宁波,         -,     07:34,         -,         -,         -,         -,               -,              -
  2,    绍兴北,     08:07,     08:10,      03分,        33,         0,    51.5/-,           -/-/-,            -/-
  3,    杭州东,     08:29,     08:36,      07分,        55,         0,      71/-,           -/-/-,            -/-
  4,      湖州,     08:57,     09:00,      03分,        83,         0,     104/-,           -/-/-,            -/-
  5,      宜兴,     09:17,     09:19,      02分,       103,         0,   129.5/-,           -/-/-,            -/-
  6,      溧阳,     09:30,     09:32,      02分,       116,         0,   143.5/-,           -/-/-,            -/-
  7,    南京南,     10:01,     10:03,      02分,       147,         0,   188.5/-,           -/-/-,            -/-
  8,      滁州,     10:21,     10:27,      06分,       167,         0,     216/-,           -/-/-,            -/-
  9,    徐州东,     11:31,     11:33,      02分,       237,         0,   329.5/-,           -/-/-,            -/-
 10,    滕州东,     11:59,     12:00,      01分,       265,         0,   371.5/-,           -/-/-,            -/-
 11,      泰安,     12:30,     12:32,      02分,       296,         0,   423.5/-,           -/-/-,            -/-
 12,    济南西,     12:50,     12:52,      02分,       316,         0,   446.5/-,           -/-/-,            -/-
 13,    德州东,     13:16,     13:18,      02分,       342,         0,   480.5/-,           -/-/-,            -/-
 14,    天津西,     14:08,     14:16,      08分,       394,         0,     557/-,           -/-/-,            -/-
 15,      天津,     14:24,     14:27,      03分,       410,         0,     557/-,           -/-/-,            -/-
 16,      唐山,     14:59,     15:01,      02分,       445,         0,   600.5/-,           -/-/-,            -/-
 17,      滦河,     15:19,     15:21,      02分,       465,         0,   622.5/-,           -/-/-,            -/-
 18,    秦皇岛,     15:45,     15:49,      04分,       491,         0,   650.5/-,           -/-/-,            -/-
 19,  葫芦岛北,     16:44,     16:45,      01分,       550,         0,   691.5/-,           -/-/-,            -/-
 20,    锦州南,     17:01,     17:02,      01分,       567,         0,     704/-,           -/-/-,            -/-
 21,    盘锦北,     17:26,     17:27,      01分,       592,         0,   724.5/-,           -/-/-,            -/-
 22,    沈阳北,     18:23,     18:23,      00分,       649,         0,   769.5/-,           -/-/-,            -/-
