   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      衢州,         -,     08:35,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      龙游,     08:46,     08:48,       2分,        11,        29, 13.5/22.5,           -/-/-,           -/-
  3,      金华,     09:03,     09:05,       2分,        28,        78,       -/-,           -/-/-,           -/-
  4,      义乌,     09:21,     09:23,       2分,        46,       130,       -/-,           -/-/-,           -/-
  5,    杭州东,     09:56,     09:58,       2分,        81,       239,       -/-,           -/-/-,           -/-
  6,      德清,     10:11,     10:13,       2分,        96,       274,       -/-,           -/-/-,           -/-
  7,      湖州,     10:26,     10:28,       2分,       111,       310,       -/-,           -/-/-,           -/-
  8,      宜兴,     10:45,     10:47,       2分,       130,       366,       -/-,           -/-/-,           -/-
  9,    南京南,     11:19,     11:21,       2分,       164,       495,       -/-,           -/-/-,           -/-
 10,    合肥南,     12:15,         -,          ,       220,       652,   288/455,           -/-/-,           -/-
