   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  上海虹桥,         -,     17:47,         -,         -,         -,         -,               -,              -
  2,    金山北,     18:05,     18:08,      03分,        18,         0,    21.5/-,           -/-/-,            -/-
  3,    嘉兴南,     18:22,     18:25,      03分,        35,         0,    38.5/-,           -/-/-,            -/-
  4,    杭州东,     18:49,     18:52,      03分,        62,         0,      73/-,           -/-/-,            -/-
  5,      义乌,     19:24,     19:26,      02分,        97,         0,     123/-,           -/-/-,            -/-
  6,      金华,     19:42,     19:44,      02分,       115,         0,     147/-,           -/-/-,            -/-
  7,      江山,     20:12,     20:15,      03分,       145,         0,   196.5/-,           -/-/-,            -/-
  8,      上饶,     20:35,     20:37,      02分,       168,         0,   229.5/-,           -/-/-,            -/-
  9,    鹰潭北,     21:03,     21:05,      02分,       196,         0,     276/-,           -/-/-,            -/-
 10,    南昌西,     21:41,     21:41,      00分,       234,         0,   336.5/-,           -/-/-,            -/-
