   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    深圳北,         -,     16:25,         -,         -,         -,         -,               -,              -
  2,      虎门,     16:42,     16:44,      02分,        17,         0,    39.5/-,           -/-/-,            -/-
  3,    广州南,     17:01,     17:05,      04分,        36,         0,    74.5/-,           -/-/-,            -/-
  4,    英德西,     17:41,     17:43,      02分,        76,         0,     139/-,           -/-/-,            -/-
  5,    郴州西,     18:29,     18:31,      02分,       124,         0,     249/-,           -/-/-,            -/-
  6,    衡阳东,     19:04,     19:06,      02分,       159,         0,   318.5/-,           -/-/-,            -/-
  7,    长沙南,     19:47,     19:50,      03分,       202,         0,   388.5/-,           -/-/-,            -/-
  8,    岳阳东,     20:24,     20:26,      02分,       239,         0,     448/-,           -/-/-,            -/-
  9,    咸宁北,     20:56,     20:58,      02分,       271,         0,     503/-,           -/-/-,            -/-
 10,      武汉,     21:23,     21:23,      00分,       298,         0,     538/-,           -/-/-,            -/-
