   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  上海虹桥,         -,     17:19,         -,         -,         -,         -,               -,              -
  2,    嘉兴南,     17:46,     17:49,      03分,        27,         0,    38.5/-,           -/-/-,            -/-
  3,      桐乡,     18:00,     18:02,      02分,        41,         0,    50.5/-,           -/-/-,            -/-
  4,    杭州东,     18:19,     18:21,      02分,        60,         0,      73/-,           -/-/-,            -/-
  5,      义乌,     18:53,     18:55,      02分,        94,         0,     123/-,           -/-/-,            -/-
  6,      衢州,     19:28,     19:31,      03分,       129,         0,   182.5/-,           -/-/-,            -/-
  7,      弋阳,     20:10,     20:12,      02分,       171,         0,     257/-,           -/-/-,            -/-
  8,    鹰潭北,     20:25,     20:27,      02分,       186,         0,     278/-,           -/-/-,            -/-
  9,    南昌西,     21:02,     21:07,      05分,       223,         0,   338.5/-,           -/-/-,            -/-
 10,    新余北,     21:39,     21:42,      03分,       260,         0,     389/-,           -/-/-,            -/-
 11,    长沙南,     22:43,     22:43,      00分,       324,         0,     478/-,           -/-/-,            -/-
