   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    深圳北,         -,     14:10,         -,         -,         -,         -,               -,              -
  2,      虎门,     14:27,     14:29,      02分,        17,         0,    39.5/-,           -/-/-,            -/-
  3,    广州南,     14:46,     14:52,      06分,        36,         0,    74.5/-,           -/-/-,            -/-
  4,    广州北,     15:09,     15:17,      08分,        59,         0,      94/-,           -/-/-,            -/-
  5,    郴州西,     16:22,     16:24,      02分,       132,         0,     249/-,           -/-/-,            -/-
  6,    衡阳东,     16:57,     16:59,      02分,       167,         0,   318.5/-,           -/-/-,            -/-
  7,    株洲西,     17:26,     17:29,      03分,       196,         0,   368.5/-,           -/-/-,            -/-
  8,    长沙南,     17:50,     18:05,      15分,       220,         0,   388.5/-,           -/-/-,            -/-
  9,    娄底南,     18:44,     18:46,      02分,       274,         0,     447/-,           -/-/-,            -/-
 10,    邵阳北,     19:02,     19:04,      02分,       292,         0,     471/-,           -/-/-,            -/-
 11,    新化南,     19:17,     19:19,      02分,       307,         0,     488/-,           -/-/-,            -/-
 12,    怀化南,     19:50,     19:50,      00分,       340,         0,     542/-,           -/-/-,            -/-
