   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    南昌西,         -,     07:32,         -,         -,         -,         -,               -,              -
  2,    抚州东,     07:57,     07:59,      02分,        25,         0,    44.5/-,           -/-/-,            -/-
  3,      上饶,     08:34,     08:36,      02分,        62,         0,   110.5/-,           -/-/-,            -/-
  4,    玉山南,     08:49,     08:51,      02分,        77,         0,   126.5/-,           -/-/-,            -/-
  5,      衢州,     09:11,     09:13,      02分,        99,         0,   157.5/-,           -/-/-,            -/-
  6,      金华,     09:34,     09:36,      02分,       122,         0,   193.5/-,           -/-/-,            -/-
  7,      诸暨,     10:01,     10:03,      02分,       149,         0,     236/-,           -/-/-,            -/-
  8,    杭州东,     10:27,     10:31,      04分,       175,         0,   263.5/-,           -/-/-,            -/-
  9,      桐乡,     10:48,     10:50,      02分,       196,         0,     285/-,           -/-/-,            -/-
 10,    金山北,     11:10,     11:12,      02分,       218,         0,   314.5/-,           -/-/-,            -/-
 11,  上海虹桥,     11:31,     11:31,      00分,       239,         0,   336.5/-,           -/-/-,            -/-
