   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      北海,         -,     07:05,         -,         -,         -,         -,               -,              -
  2,    钦州东,     07:46,     07:48,      02分,        41,         0,    26.5/-,           -/-/-,            -/-
  3,      南宁,     08:42,     09:13,      31分,        97,         0,      61/-,           -/-/-,            -/-
  4,      宾阳,     09:50,     09:52,      02分,       165,         0,      82/-,           -/-/-,            -/-
  5,      柳州,     10:42,     10:48,      06分,       217,         0,   119.5/-,           -/-/-,            -/-
  6,    永福南,     11:34,     11:36,      02分,       269,         0,     153/-,           -/-/-,            -/-
  7,      桂林,     11:56,     12:07,      11分,       291,         0,     166/-,           -/-/-,            -/-
  8,    兴安北,     12:42,     12:44,      02分,       337,         0,     185/-,           -/-/-,            -/-
  9,    全州南,     13:05,     13:07,      02分,       360,         0,     200/-,           -/-/-,            -/-
 10,    东安东,     13:31,     13:33,      02分,       386,         0,     218/-,           -/-/-,            -/-
 11,      永州,     13:50,     13:52,      02分,       405,         0,     226/-,           -/-/-,            -/-
 12,      祁阳,     14:08,     14:10,      02分,       423,         0,     236/-,           -/-/-,            -/-
 13,      祁东,     14:24,     14:26,      02分,       439,         0,   244.5/-,           -/-/-,            -/-
 14,    衡阳东,     14:59,     15:05,      06分,       474,         0,     266/-,           -/-/-,            -/-
 15,    长沙南,     15:47,     15:53,      06分,       522,         0,   347.5/-,           -/-/-,            -/-
 16,    赤壁北,     16:44,     16:46,      02分,       579,         0,   454.5/-,           -/-/-,            -/-
 17,      武汉,     17:20,     17:24,      04分,       615,         0,   511.5/-,           -/-/-,            -/-
 18,    信阳东,     18:07,     18:09,      02分,       662,         0,     594/-,           -/-/-,            -/-
 19,  驻马店西,     18:34,     18:36,      02分,       689,         0,   642.5/-,           -/-/-,            -/-
 20,    漯河西,     18:54,     18:56,      02分,       709,         0,     669/-,           -/-/-,            -/-
 21,    许昌东,     19:14,     19:16,      02分,       729,         0,   695.5/-,           -/-/-,            -/-
 22,    郑州东,     19:38,     19:43,      05分,       753,         0,   729.5/-,           -/-/-,            -/-
 23,    鹤壁东,     20:14,     20:17,      03分,       789,         0,     778/-,           -/-/-,            -/-
 24,    安阳东,     20:33,     20:35,      02分,       808,         0,   794.5/-,           -/-/-,            -/-
 25,    邢台东,     21:04,     21:06,      02分,       839,         0,     836/-,           -/-/-,            -/-
 26,    石家庄,     21:34,     21:36,      02分,       869,         0,     881/-,           -/-/-,            -/-
 27,    保定东,     22:12,     22:14,      02分,       907,         0,   927.5/-,           -/-/-,            -/-
 28,    北京西,     22:55,     22:55,      00分,       950,         0,     972/-,           -/-/-,            -/-
