   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  上海虹桥,         -,     08:32,         -,         -,         -,         -,               -,              -
  2,    苏州北,     08:55,     08:57,      02分,        23,         0,    34.5/-,           -/-/-,            -/-
  3,    无锡东,     09:07,     09:12,      05分,        35,         0,    49.5/-,           -/-/-,            -/-
  4,    常州北,     09:29,     09:40,      11分,        57,         0,    74.5/-,           -/-/-,            -/-
  5,    南京南,     10:12,     10:15,      03分,       100,         0,   134.5/-,           -/-/-,            -/-
  6,      全椒,     10:36,     10:39,      03分,       124,         0,   154.5/-,           -/-/-,            -/-
  7,    合肥南,     11:16,     11:20,      04分,       164,         0,     196/-,           -/-/-,            -/-
  8,      六安,     11:48,     11:50,      02分,       196,         0,   221.5/-,           -/-/-,            -/-
  9,      金寨,     12:10,     12:12,      02分,       218,         0,     237/-,           -/-/-,            -/-
 10,      武汉,     13:36,     13:36,      00分,       304,         0,     301/-,           -/-/-,            -/-
