   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    天津西,         -,     10:51,         -,         -,         -,         -,               -,              -
  2,    沧州西,     11:21,     11:23,      02分,        30,         0,    49.5/-,           -/-/-,            -/-
  3,    德州东,     11:49,     11:51,      02分,        58,         0,    94.5/-,           -/-/-,            -/-
  4,    济南西,     12:16,     12:18,      02分,        85,         0,   139.5/-,           -/-/-,            -/-
  5,      济南,     12:34,     12:38,      04分,       103,         0,   139.5/-,           -/-/-,            -/-
  6,      章丘,     13:02,     13:03,      01分,       131,         0,   164.5/-,           -/-/-,            -/-
  7,      淄博,     13:25,     13:27,      02分,       154,         0,     184/-,           -/-/-,            -/-
  8,    青州市,     13:46,     13:49,      03分,       175,         0,     194/-,           -/-/-,            -/-
  9,      潍坊,     14:10,     14:16,      06分,       199,         0,     214/-,           -/-/-,            -/-
 10,      青岛,     15:29,     15:29,      00分,       278,         0,     269/-,           -/-/-,            -/-
