   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    贵阳北,         -,     11:57,         -,         -,         -,         -,               -,              -
  2,    凯里南,     12:35,     12:37,      02分,        38,         0,    58.5/-,           -/-/-,            -/-
  3,    铜仁南,     13:12,     13:14,      02分,        75,         0,   122.5/-,           -/-/-,            -/-
  4,      芷江,     13:35,     13:37,      02分,        98,         0,     156/-,           -/-/-,            -/-
  5,    怀化南,     13:49,     13:52,      03分,       112,         0,   171.5/-,           -/-/-,            -/-
  6,    邵阳北,     14:33,     14:35,      02分,       156,         0,   241.5/-,           -/-/-,            -/-
  7,    娄底南,     14:51,     14:53,      02分,       174,         0,     263/-,           -/-/-,            -/-
  8,    长沙南,     15:27,     15:32,      05分,       210,         0,   314.5/-,           -/-/-,            -/-
  9,    醴陵东,     15:56,     15:58,      02分,       239,         0,     346/-,           -/-/-,            -/-
 10,    南昌西,     17:06,     17:13,      07分,       309,         0,     454/-,           -/-/-,            -/-
 11,    进贤南,     17:31,     17:38,      07分,       334,         0,     475/-,           -/-/-,            -/-
 12,    抚州东,     17:51,     17:53,      02分,       354,         0,   489.5/-,           -/-/-,            -/-
 13,      上饶,     18:27,     18:30,      03分,       390,         0,   542.5/-,           -/-/-,            -/-
 14,      江山,     18:52,     18:54,      02分,       415,         0,     569/-,           -/-/-,            -/-
 15,      衢州,     19:05,     19:07,      02分,       428,         0,     580/-,           -/-/-,            -/-
 16,      龙游,     19:18,     19:20,      02分,       441,         0,   590.5/-,           -/-/-,            -/-
 17,      金华,     19:36,     19:38,      02分,       459,         0,   608.5/-,           -/-/-,            -/-
 18,      义乌,     19:54,     19:56,      02分,       477,         0,   626.5/-,           -/-/-,            -/-
 19,    杭州东,     20:28,     20:37,      09分,       511,         0,   661.5/-,           -/-/-,            -/-
 20,      余杭,     20:47,     20:52,      05分,       530,         0,   670.5/-,           -/-/-,            -/-
 21,    嘉兴南,     21:11,     21:13,      02分,       554,         0,     696/-,           -/-/-,            -/-
 22,  上海虹桥,     21:42,     21:42,      00分,       585,         0,   734.5/-,           -/-/-,            -/-
